,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BC004004,1180.330722,0.006725265,0.048152452,0.138885376,0.889540727,0.96244355
Gm5113,65.25236675,0.006765809,0.171833059,0.039357988,0.968604975,0.989517618
Mafk,599.0094501,0.006773563,0.076984946,0.087077963,0.930609542,0.975401074
Akr7a5,331.8024624,0.006775445,0.100286928,0.067655607,0.946059789,0.981056181
Gm15972,1.922010419,0.006813944,0.133724923,0.04226863,0.966284553,NA
Cyp2u1,3.74504647,0.006862675,0.165613129,0.04355802,0.965256715,0.98797368
Tmem173,669.7969197,0.006942926,0.071618978,0.101809438,0.918907934,0.971916061
Gm10033,76.15110337,0.006960979,0.163896797,0.039865826,0.968200096,0.98929191
Vars,1163.475533,0.007009612,0.055466599,0.12612769,0.899630849,0.965424719
Birc5,56.52883755,0.007038872,0.191477735,0.070745204,0.943600543,0.980234018
Spata6,429.3937745,0.007042285,0.082223594,0.086845792,0.930794088,0.975401074
Utp6,989.0428347,0.007124203,0.056516523,0.125713059,0.899959064,0.965609755
Trappc13,685.396147,0.007141946,0.062798309,0.113218194,0.909857572,0.969077294
Hs3st5,1.359338412,0.00719886,0.111848459,0.020526419,0.983623437,NA
Zfp410,383.8845168,0.007199342,0.086249715,0.083153069,0.933729829,0.976438799
Actr3,12077.85903,0.007204085,0.026303627,0.273803624,0.784235538,0.91739581
Zdhhc18,928.9219467,0.007209475,0.056900086,0.126444999,0.899379684,0.965424719
Etaa1,141.5331395,0.00724869,0.136461872,0.056746317,0.954747278,0.983376444
Fam122a,262.7826976,0.007301915,0.10665693,0.069155798,0.944865607,0.980790438
Chsy1,369.4909423,0.007317704,0.087581118,0.085515746,0.931851378,0.975550051
Eif1-ps2,2.500128306,0.007318806,0.14491241,0.062184685,0.950415758,NA
Zfand5,3067.388619,0.007325051,0.037610642,0.194630379,0.845682319,0.944369226
Zfp326,483.9664936,0.007328899,0.077697399,0.093115479,0.92581182,0.973796604
Ube2m,2310.489986,0.007332329,0.044914318,0.162430065,0.870967197,0.954622084
Sgta,2132.066917,0.007346988,0.044746898,0.16360929,0.870038731,0.954192151
Srd5a3,859.3366976,0.007368912,0.058451525,0.12617093,0.899596622,0.965424719
Polr2b,914.2448145,0.007399486,0.060319662,0.121974256,0.902919407,0.966857223
Gm7072,284.8502251,0.007417094,0.10820289,0.067924811,0.945845488,0.981050203
Slc35b1,1101.485085,0.007427088,0.049572844,0.147510922,0.882728759,0.959510961
Bckdha,105.9515492,0.007479431,0.146993462,0.059131785,0.952847142,0.982929841
Gm38082,2.155499202,0.00748217,0.131344042,0.038576459,0.969228071,NA
Acd,383.6453833,0.00749026,0.092997275,0.079791134,0.936403376,0.977772205
Gm11599,0.829781542,0.007539465,0.08147843,0.061899285,0.950643037,NA
Zeb2,5532.019741,0.00754418,0.030590488,0.246476313,0.805313538,0.926799853
Gm7432,8.016190028,0.007560093,0.204492836,0.028374702,0.977363301,0.992120595
Ubxn6,264.720659,0.007566724,0.100229491,0.075549671,0.939777379,0.978640387
Gtf2h3,97.96763688,0.007616971,0.151754547,0.044979448,0.96412369,0.987565753
Ccni,2679.439108,0.007630568,0.046629446,0.165547293,0.868513229,0.9536141
Mrps17,574.3813353,0.00763063,0.080428423,0.095331357,0.924051637,0.973336804
Tmem120b,226.8408189,0.007655924,0.103831982,0.075772032,0.939600467,0.978640387
Memo1,894.828083,0.007687409,0.063130854,0.120281713,0.90425999,0.967425484
Pmm1,280.8966702,0.007693298,0.093233543,0.079744751,0.936440267,0.977772205
Ciita,2.966034382,0.007707901,0.147279146,0.054240356,0.956743668,0.984569111
Gm37261,8.881747099,0.007787056,0.206872343,0.041846749,0.966620867,0.988554712
Dlec1,7.89131273,0.00783231,0.198916773,0.039629848,0.968388231,0.989358836
Klhl12,132.2789052,0.007846211,0.137516359,0.053541795,0.957300231,0.984890597
4930525G20Rik,4.676224771,0.007860317,0.180648676,0.060827648,0.951496472,0.982564646
Ran,5171.422994,0.007860717,0.030809326,0.254617018,0.799018914,0.924472211
Tmem120a,1829.95093,0.00788724,0.039553891,0.197060714,0.843780026,0.943089453
Otud4,1095.882674,0.007943688,0.057382371,0.138330845,0.889978949,0.96244355
Thsd4,1.401650573,0.007952797,0.106581958,0.067621108,0.946087252,NA
Klhdc2,473.5266909,0.007959137,0.085962876,0.092317758,0.92644558,0.974077899
Cpq,219.2674506,0.007995433,0.109522502,0.075435091,0.93986854,0.978640387
Eif3e,1657.11377,0.008047431,0.042754325,0.18810854,0.850791566,0.946944496
Kcnn4,485.4716759,0.008057524,0.087030462,0.096250786,0.923321396,0.97326315
Katna1,325.3153783,0.008094583,0.094765557,0.084739847,0.932468217,0.97555629
Gart,1400.070253,0.008116938,0.051784854,0.155779824,0.876206575,0.95621191
1700086P04Rik,2.528372344,0.008123341,0.14283336,0.056037894,0.95531162,NA
Gm36908,0.683437786,0.00813881,0.049641761,0.132070634,0.894928423,NA
Gm11517,1.249488306,0.008145942,0.066284805,0.288458302,0.772995944,NA
Zfp108,14.52747182,0.008189306,0.213645683,0.0734825,0.941422169,0.979218295
Gm2420,2.211822891,0.008206865,0.13188849,0.140877231,0.887966929,NA
Uhrf2,1108.620947,0.008208953,0.052705426,0.156644749,0.875524833,0.956080716
Ddx10,423.679628,0.008222799,0.08499814,0.095869031,0.923624591,0.973317951
Wipf2,516.1969278,0.008230599,0.082081631,0.099891288,0.920430633,0.972276379
Shmt1,60.38045395,0.008263326,0.173972472,0.053109361,0.957644773,0.984934086
Csn3,4.701260548,0.008263398,0.177933204,0.035257029,0.971874788,0.990599416
Dnal4,285.2858253,0.008276363,0.103760622,0.080629543,0.93573657,0.977772205
Oaz1-ps,63.99822645,0.008291496,0.177911951,0.04836331,0.961426699,0.986499671
Gm42659,11.44160632,0.008319692,0.206805289,0.025813402,0.979406172,0.992874682
Nxt1,211.3436918,0.008333804,0.119913949,0.0682835,0.945559958,0.980880155
Nmnat1,160.2516868,0.008339659,0.120120119,0.066835224,0.946712881,0.981083326
Cox19,367.6692893,0.008354123,0.08570935,0.096551125,0.923082871,0.973237501
Grwd1,519.0646947,0.008395436,0.076279338,0.107568185,0.914338235,0.971029252
Cdc42bpg,457.5303929,0.008427925,0.079492494,0.106926093,0.914847612,0.971378404
Pomt1,434.9671094,0.008447904,0.084576964,0.099025251,0.921118221,0.972640231
Nxph3,4.292340848,0.008449182,0.162527074,0.1555473,0.876389868,0.95628258
Stk3,450.6428064,0.008462809,0.082972699,0.100463851,0.91997608,0.972276379
Gphn,250.150462,0.008486518,0.115999408,0.074679402,0.940469797,0.978640387
Evc,11.81196951,0.008523756,0.208502483,0.033587886,0.973205783,0.99101769
Sem1,1728.447263,0.008573472,0.054345147,0.158309677,0.874212783,0.955520983
Gm26620,1.540871745,0.008674129,0.116309973,0.110786104,0.911785965,NA
Gm8894,9.81634244,0.008684947,0.20859805,0.05302905,0.957708762,0.984934086
Zfand4,32.41863048,0.008734577,0.207769488,0.092009173,0.926690751,0.974188726
Gm14388,20.57096746,0.008795351,0.213158695,0.037790358,0.969854832,0.990255512
Gm4535,7.777304103,0.008804459,0.202343904,0.035408299,0.971754168,0.990599416
Wtap,1177.160107,0.008883456,0.051378326,0.17296983,0.862675142,0.950899264
Mterf2,2.655212999,0.00890921,0.152645739,0.075931011,0.939473985,NA
Gm26710,1.637394488,0.008972827,0.123004917,0.084178299,0.932914672,NA
Eml2,609.204032,0.008974611,0.069428158,0.12782937,0.898284007,0.965214995
Pla2g5,2.407747584,0.008982933,0.14012738,0.042735128,0.965912677,NA
Mbd6,1103.852906,0.008991061,0.054531916,0.166518612,0.867748837,0.953264381
Ankhd1,1249.510742,0.0090018,0.055606827,0.16142187,0.871761143,0.954792039
Ube2k,1145.275239,0.009023956,0.052655216,0.170510063,0.864609021,0.951730561
Tbc1d25,133.5001225,0.009045857,0.13398526,0.067552223,0.946142089,0.981056181
Zmym5,419.556337,0.009070069,0.085642037,0.107894766,0.914079169,0.97100977
Gm45493,2.519385725,0.009075182,0.144479322,0.044745476,0.964310185,NA
Ulk1,473.9052363,0.00908898,0.08422708,0.116687588,0.907107627,0.968193528
1700030K09Rik,96.08716669,0.009108855,0.148318035,0.061381716,0.951055213,0.982537832
Coq10b,403.2428947,0.009158389,0.081474455,0.110686647,0.911864835,0.969971768
Tcte2,1.217024595,0.009167714,0.104744545,0.049550893,0.96048028,NA
Pds5a,1667.313311,0.009172026,0.044602721,0.20492149,0.837633465,0.940777945
Pnma1,6.013124714,0.009176995,0.191809137,0.046770286,0.962696311,0.986980873
Hyal2,599.67837,0.009193923,0.073543996,0.123194047,0.90195344,0.96638122
Mmadhc,809.016696,0.00921857,0.061960242,0.148046292,0.882306235,0.959429243
Ubqln1,2556.970589,0.009222757,0.03713739,0.247717112,0.804353291,0.926504299
P2rx4,3992.306353,0.009274384,0.035293854,0.262969617,0.792573998,0.921617551
Tmem119,117.4089497,0.009315563,0.146128165,0.060797908,0.951520156,0.982564646
Dpy30,292.9644695,0.009328769,0.095837644,0.09602697,0.923499153,0.97326315
Gm38067,1.451940567,0.009337139,0.118594943,0.042660339,0.965972296,NA
Rpl18a,7326.190374,0.009353969,0.03116615,0.30034409,0.763914706,0.908644584
Tsacc,6.402023848,0.009381545,0.198232509,0.029453986,0.976502517,0.991808392
Srsf10,1217.689913,0.009395032,0.052279805,0.179472099,0.857567023,0.948847672
Exoc6,384.7380868,0.009459238,0.089555523,0.107021165,0.914772189,0.971362242
Taok1,1328.992354,0.009512202,0.052696552,0.180410856,0.856830032,0.948668947
Ppp1r35,267.1239065,0.009531584,0.110266543,0.088393809,0.929563681,0.975080505
Hsf2,242.7787921,0.009573131,0.106744949,0.088895581,0.929164895,0.975053086
Cpd,5485.60814,0.009595089,0.041411665,0.231444618,0.816969406,0.932196761
Gm42655,0.982112701,0.00961198,0.096296937,0.055331606,0.955874283,NA
Zfp354b,4.273106598,0.009617278,0.164954408,0.096521635,0.923106292,0.973237501
Gm6288,2.390874056,0.009626179,0.145145453,0.051528974,0.958904015,NA
Styxl1,1.093901631,0.009639307,0.100310796,0.047255053,0.96230995,NA
AC161607.1,0.788832543,0.009664503,0.050048895,0.229807039,0.818241715,NA
Metap1,1099.448536,0.009697212,0.052048361,0.185079722,0.853166507,0.948126013
Ero1l,662.132102,0.009706167,0.066483016,0.145792049,0.884085553,0.960199272
Muc6,1.296346146,0.009707176,0.11063257,0.104630882,0.916668709,NA
Gas8,306.4133065,0.009727244,0.088571216,0.108949766,0.913242334,0.970823894
Blvrb,3787.563302,0.009727266,0.035186788,0.276743128,0.781977353,0.916149041
Smarcd1,381.9042134,0.009798566,0.084238955,0.116858254,0.90697238,0.968193528
Lrrfip2,1141.108966,0.00980147,0.050815319,0.193478793,0.846584013,0.944780263
Cdc25a,305.1018557,0.009805288,0.101000127,0.097445592,0.92237254,0.972947913
Ruvbl1,515.9425077,0.009821061,0.07568729,0.128142972,0.89803583,0.965214995
Slc25a33,98.30117236,0.009850412,0.147757162,0.058368637,0.953454996,0.983159234
Gm3555,9.031636024,0.009857766,0.200608623,0.025757236,0.979450971,0.992874682
Mad1l1,306.4991324,0.009858255,0.105832522,0.093501341,0.925505284,0.973796604
Sec24c,2457.857911,0.009859877,0.039831638,0.247471999,0.80454296,0.926504299
Slc25a37,1143.154289,0.009877599,0.060574915,0.161121257,0.871997898,0.954792039
Cklf,382.2498394,0.009906856,0.086286288,0.115934154,0.907704727,0.968476458
Wdr13,1210.710479,0.009986799,0.055972251,0.179149787,0.85782009,0.948847672
Rsrc2,675.3899798,0.01000382,0.065740294,0.153021682,0.878381177,0.957198725
4930481B07Rik,1.539324345,0.010071867,0.122754816,0.086454528,0.931105102,NA
Tsn,1291.299385,0.010110156,0.055344573,0.183117932,0.854705486,0.948273499
Thrb,3.575402903,0.010111441,0.162613701,0.126578896,0.899273701,0.965424719
Tmem117,2.366795125,0.010125239,0.137816714,0.08004302,0.936203041,NA
Ube2cbp,6.670708366,0.010127892,0.198662519,0.035596266,0.971604286,0.990599416
Gtpbp2,1085.097421,0.010153709,0.057004693,0.180733789,0.856576535,0.94865972
Lgi3,8.826473704,0.010193925,0.207014812,0.049609575,0.960433516,0.986022267
Slc10a1,2.528522308,0.010213137,0.152499167,0.048985755,0.960930648,NA
Ik,1951.126458,0.010234289,0.040678481,0.251994773,0.801045104,0.925207677
Txndc12,574.2978644,0.010256496,0.074303521,0.138844557,0.889572983,0.96244355
Gm19531,1.173788007,0.010258492,0.103346155,0.103838537,0.917297484,NA
Gm10254,58.29012372,0.010260569,0.183116967,0.064670023,0.948436731,0.981563224
Bcl9l,315.6866189,0.010280789,0.099680925,0.102410201,0.918431087,0.97182602
Sde2,610.8218674,0.010283367,0.072752198,0.141005445,0.887865641,0.961660694
Slc35c1,664.4532169,0.01029113,0.071220486,0.146316629,0.883671439,0.960073127
Gm48796,3.391692212,0.010291574,0.152939313,0.077051007,0.938582968,0.978486541
Gm43837,0.628736281,0.010296667,0.040550724,0.256537561,0.797535781,NA
Tbxas1,4288.695833,0.010320853,0.037454536,0.2766493,0.782049406,0.916166933
Zfp747,119.7401206,0.010330162,0.137575258,0.072852284,0.941923664,0.979218295
Dna2,263.6161079,0.010366433,0.109819071,0.093256879,0.925699488,0.973796604
Bmp2k,1179.278975,0.010381432,0.051078356,0.204108215,0.838268935,0.941033136
n-R5s39,0.789364846,0.010415957,0.051927862,0.238107369,0.811797819,NA
Csnk1g1,519.2433708,0.010420565,0.073803401,0.141426904,0.887532702,0.961596079
Gm15433,2.71549074,0.010423662,0.153399884,0.106514765,0.915173941,0.971405272
Lrrc38,0.844595189,0.010496264,0.053581613,0.244363871,0.80694902,NA
Elmod3,141.5851335,0.010502594,0.133532352,0.079437676,0.936684502,0.977772205
Cul2,680.5014696,0.010507343,0.067734945,0.154626778,0.877115558,0.956495804
Psmb6,4348.194314,0.010519682,0.03678218,0.285366667,0.775363242,0.91270689
Ube2s,936.7820657,0.01054809,0.051791845,0.2023211,0.839665705,0.941356737
Abcd4,399.9746731,0.010594295,0.08566473,0.124367891,0.901023996,0.966109926
Gm867,1.31286385,0.010683043,0.106726754,0.11410215,0.909156818,NA
Polr2i,278.6090233,0.010697109,0.100977383,0.103278166,0.917742204,0.97182602
Gga1,2195.525918,0.010702887,0.040958314,0.261439847,0.793753332,0.922244546
Gm7664,21.63472679,0.010712967,0.209392933,0.036010377,0.971274084,0.990594604
Mpp6,902.953064,0.010728671,0.062960233,0.171976979,0.863455627,0.951353274
Gm12161,1.342578044,0.010736232,0.103291133,0.176439585,0.859948608,NA
Rbm14,560.1969527,0.010757241,0.070318342,0.151333555,0.879712601,0.957750221
Mrps27,316.3239283,0.010900614,0.097678012,0.111067739,0.911562631,0.969971028
4930402H24Rik,728.5864531,0.010914772,0.064416401,0.169633953,0.865298019,0.951999966
Nckipsd,503.0792417,0.010940088,0.074337378,0.146693162,0.883374217,0.95990955
Kif5b,3673.329424,0.01097432,0.032779341,0.334522657,0.737985197,0.896930359
Prrc1,886.5336911,0.010996487,0.060785194,0.181828642,0.855717206,0.948484179
A930001C03Rik,2.331693176,0.010999989,0.140357685,0.082860851,0.933962183,NA
Ppcdc,324.9415074,0.011018899,0.08890538,0.122236582,0.902711655,0.966857223
Eif3c,4523.179102,0.011023685,0.032777058,0.335966476,0.736896147,0.896571702
Kri1,294.3401937,0.011037847,0.097316822,0.110642675,0.911899705,0.969971768
Tnrc6a,1411.201723,0.011041842,0.055684351,0.197987858,0.843054563,0.942797711
3110001I22Rik,37.20209794,0.011092171,0.193870342,0.048029783,0.961692507,0.986499671
Snapc3,131.9085419,0.011094935,0.132671975,0.081696497,0.934888064,0.977286616
Morf4l1,1871.732637,0.011097959,0.065507116,0.169327063,0.86553939,0.951999966
Rps5,7826.144454,0.011120627,0.028181114,0.394582073,0.693151346,0.873918682
Rxrb,691.9855445,0.011120781,0.074079095,0.153819228,0.877752273,0.956798603
Gm7972,4.994820313,0.011152553,0.182807821,0.044804478,0.964263156,0.987583218
Zfp641,2.672015659,0.01116322,0.147497491,0.139854271,0.888775133,0.962183761
Smchd1,770.176783,0.011173611,0.067589665,0.165755294,0.86834953,0.953571065
Itih5,0.739171738,0.011175092,0.076971699,0.132013404,0.89497369,NA
Mfn1,595.4125891,0.011192503,0.073076418,0.152339411,0.878919242,0.957310585
Gm16272,0.988038117,0.01126007,0.094180154,0.074408927,0.940685006,NA
Drg1,1026.430987,0.01130074,0.053930664,0.208971768,0.834470278,0.939907709
Gm26841,1.701818831,0.011305316,0.12931454,0.06398252,0.948984145,NA
Gm49339,6.471484987,0.011305825,0.186123231,0.057488678,0.954155925,0.983201561
E2f8,126.308538,0.011308014,0.139135413,0.088038138,0.929846364,0.97523863
Frmd8,1358.810667,0.01131475,0.050652654,0.225047095,0.821942637,0.934758136
Cisd2,1458.687548,0.011339572,0.052139289,0.218211492,0.827264331,0.937376156
Tmem145,1.678846183,0.011380622,0.11395951,0.207499161,0.835620048,NA
Gm42502,1.686175204,0.011389045,0.123451738,0.081204004,0.935279715,NA
Ssrp1,1548.748325,0.011389635,0.047972751,0.237353337,0.812382687,0.930158576
Ganc,156.1983974,0.011401191,0.127033368,0.096437358,0.923173223,0.973237501
Arid3a,1308.008028,0.011471849,0.048377272,0.23680546,0.812807716,0.930381136
Gm20667,2.426635204,0.011479378,0.138824617,0.174599802,0.861394104,NA
Gm14057,5.681426566,0.011502816,0.183025419,0.083288432,0.933622198,0.976406156
Zbtb14,254.5673449,0.011517695,0.105342506,0.111731269,0.911036485,0.969769024
Gm11196,2.979128557,0.011551315,0.157079999,0.086323325,0.931209397,0.975401074
Tlcd2,29.80527358,0.011595766,0.20260117,0.065071233,0.948117285,0.981481299
Dennd5a,1775.858966,0.011597622,0.046960697,0.248576197,0.803688623,0.926402912
Dnase1l2,13.34282861,0.011615503,0.212737517,0.052280117,0.958305496,0.985016696
Rbm18,391.8820545,0.011634886,0.086602162,0.133374859,0.893896927,0.963537859
Rps15a-ps7,49.0018087,0.011708379,0.184481171,0.069725092,0.94441247,0.980635511
Mau2,1163.804011,0.011722723,0.055579243,0.211587656,0.832428741,0.939608531
Ranbp10,1000.717024,0.011742736,0.059297333,0.198854202,0.842376796,0.942448148
Sybu,5.933826069,0.011752947,0.18349962,0.046675578,0.962771795,0.986995547
Hs2st1,924.2906288,0.011774451,0.059919447,0.19734178,0.843560087,0.943036236
Hnrnpa2b1,8472.386109,0.011777215,0.028129101,0.418792693,0.675367646,0.865051755
Zfp263,606.2087986,0.0117922,0.075100614,0.158367657,0.874167098,0.955520983
Srpr,1902.872327,0.011792933,0.041730883,0.282706714,0.777401669,0.913836173
Gm7694,43.27363094,0.011837445,0.201387444,0.084891429,0.932347706,0.97555629
Gm43482,0.77582268,0.011846737,0.050020368,0.153003181,0.878395767,NA
Rpsa,16841.03213,0.011848538,0.028005293,0.423176814,0.672166262,0.863877177
Tigar,573.4895921,0.011872506,0.06973011,0.169351372,0.865520271,0.951999966
Map3k3,1061.861238,0.011889461,0.057768499,0.206458299,0.836432935,0.940258628
Coa7,215.8370497,0.011889532,0.106753269,0.109570273,0.912750188,0.970492539
Ten1,475.0677241,0.011894101,0.080278732,0.149562219,0.881110018,0.95870997
Lrrtm3,4.860542983,0.011898919,0.177328563,0.062215718,0.950391046,0.982231583
Minpp1,915.5190691,0.011928794,0.057395231,0.206830657,0.836142113,0.940147439
4930518I15Rik,7.771251916,0.01195632,0.202400767,0.057770895,0.953931122,0.983201561
Ranbp2,2332.024726,0.011957341,0.055573067,0.214805096,0.82991928,0.938253054
Dnah7c,2.919715538,0.01198118,0.157992012,0.102111377,0.918668271,0.971900899
Dohh,209.7156973,0.011989315,0.111518859,0.107238537,0.914599744,0.971243048
Kcnq5,1.88954743,0.012012798,0.124715547,0.120085288,0.904415586,NA
Gm49413,1.987119417,0.012017497,0.132712151,0.079395022,0.936718428,NA
9130019O22Rik,67.33392042,0.012034374,0.176432635,0.071746868,0.942803357,0.97972127
Galm,459.9901093,0.01204254,0.074422473,0.160903349,0.872169525,0.954906377
Gdpd2,5.35167223,0.012050219,0.178243083,0.327462,0.74331848,0.899800949
Zfp868,123.5396479,0.012099032,0.144889157,0.086241296,0.931274604,0.975401074
Man2a1,2795.279947,0.012120528,0.041645396,0.289921718,0.771876126,0.912061374
Zfp428,40.06211868,0.012131449,0.195125411,0.05833134,0.953484704,0.983159234
