,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
Peli2,3.25E-17,0.249203462,0.397,0.344,8.71E-13,1,Peli2
Pou2f2,4.75E-17,0.209623242,0.587,0.521,1.28E-12,1,Pou2f2
Trim2,4.93E-17,0.280889104,0.27,0.219,1.32E-12,1,Trim2
Sft2d1,5.87E-17,0.213162745,0.447,0.409,1.58E-12,1,Sft2d1
Tnfaip8,7.09E-17,-0.332848271,0.239,0.303,1.90E-12,1,Tnfaip8
St8sia6,7.79E-17,-0.270672676,0.209,0.279,2.09E-12,1,St8sia6
Calm2,8.46E-17,0.248151568,0.319,0.278,2.27E-12,1,Calm2
Ank2,8.68E-17,0.198618332,0.695,0.635,2.33E-12,1,Ank2
Cryl1,9.03E-17,0.261837558,0.31,0.262,2.42E-12,1,Cryl1
Dnajb14,1.10E-16,-0.228345679,0.231,0.301,2.96E-12,1,Dnajb14
Abr,1.25E-16,-0.255393479,0.5,0.565,3.37E-12,1,Abr
Nrp2,1.42E-16,-0.268145011,0.219,0.288,3.80E-12,1,Nrp2
Mvb12b,1.43E-16,0.226436073,0.464,0.397,3.84E-12,1,Mvb12b
Rasgrp3,1.46E-16,0.164969198,0.655,0.58,3.91E-12,1,Rasgrp3
Mylip,1.66E-16,0.223472681,0.555,0.493,4.45E-12,1,Mylip
Itga6,2.38E-16,0.251973082,0.498,0.436,6.38E-12,1,Itga6
Prkg1,2.39E-16,-0.431995515,0.259,0.325,6.41E-12,1,Prkg1
Abl1,2.94E-16,0.242279975,0.393,0.342,7.89E-12,1,Abl1
Dennd1b,3.02E-16,-0.282129448,0.332,0.406,8.09E-12,1,Dennd1b
Spire1,5.20E-16,0.199030976,0.497,0.456,1.39E-11,1,Spire1
Slc12a6,5.92E-16,0.179575017,0.647,0.606,1.59E-11,1,Slc12a6
Sort1,6.30E-16,0.263516464,0.3,0.252,1.69E-11,1,Sort1
Tln2,8.17E-16,0.243494426,0.304,0.237,2.19E-11,1,Tln2
Gm26917,1.02E-15,-0.261046931,0.331,0.403,2.74E-11,1,Gm26917
Hpgd,1.05E-15,0.269772779,0.33,0.264,2.83E-11,1,Hpgd
Prex1,1.11E-15,0.195573165,0.594,0.544,2.98E-11,1,Prex1
Cyth4,1.12E-15,0.180445991,0.713,0.66,3.00E-11,1,Cyth4
Extl3,1.30E-15,0.210132702,0.556,0.486,3.48E-11,1,Extl3
Clasp2,1.43E-15,0.180331414,0.657,0.614,3.83E-11,1,Clasp2
Disc1,1.53E-15,0.232833657,0.332,0.29,4.11E-11,1,Disc1
Acss1,1.70E-15,0.245505922,0.339,0.283,4.56E-11,1,Acss1
Aopep,1.87E-15,-0.243329141,0.412,0.488,5.01E-11,1,Aopep
Lhfpl2,2.23E-15,0.195693978,0.598,0.525,5.99E-11,1,Lhfpl2
Il6st,2.48E-15,0.235261959,0.359,0.303,6.66E-11,1,Il6st
Slc16a10,2.84E-15,-0.242878009,0.247,0.316,7.61E-11,1,Slc16a10
Hps4,2.88E-15,0.198942138,0.408,0.369,7.72E-11,1,Hps4
Itpr2,3.10E-15,0.183734976,0.655,0.6,8.31E-11,1,Itpr2
Csf2ra,3.17E-15,-0.270966745,0.269,0.335,8.51E-11,1,Csf2ra
Fer,3.21E-15,0.236256606,0.376,0.311,8.61E-11,1,Fer
Dock2,3.49E-15,-0.160794996,0.891,0.902,9.38E-11,1,Dock2
Ext1,3.60E-15,-0.324778859,0.436,0.504,9.67E-11,1,Ext1
Lrba,4.25E-15,0.236369541,0.414,0.348,1.14E-10,1,Lrba
Arhgap25,5.83E-15,-0.258823363,0.475,0.528,1.56E-10,1,Arhgap25
Ankrd44,6.30E-15,0.127347104,0.823,0.782,1.69E-10,1,Ankrd44
Chst11,6.46E-15,-0.337050449,0.342,0.379,1.73E-10,1,Chst11
Zfp652,7.16E-15,0.191413958,0.612,0.563,1.92E-10,1,Zfp652
Aig1,7.58E-15,-0.26353031,0.29,0.36,2.03E-10,1,Aig1
Eea1,9.35E-15,-0.258902826,0.223,0.288,2.51E-10,1,Eea1
Unc93b1,9.75E-15,0.169119367,0.729,0.678,2.62E-10,1,Unc93b1
Pi4ka,1.02E-14,-0.258002424,0.26,0.327,2.74E-10,1,Pi4ka
Gfm2,1.07E-14,0.225579515,0.374,0.315,2.87E-10,1,Gfm2
Atp2c1,1.08E-14,0.221083738,0.473,0.429,2.90E-10,1,Atp2c1
Lpcat3,1.30E-14,0.246324256,0.259,0.219,3.50E-10,1,Lpcat3
Ccdc93,1.31E-14,0.214378585,0.366,0.313,3.52E-10,1,Ccdc93
Atp6v1b2,1.35E-14,-0.240710153,0.253,0.321,3.62E-10,1,Atp6v1b2
Zdhhc14,1.50E-14,0.206491991,0.429,0.361,4.02E-10,1,Zdhhc14
Tpst2,1.91E-14,0.243787261,0.266,0.21,5.13E-10,1,Tpst2
Mitf,1.95E-14,-0.189503819,0.738,0.749,5.24E-10,1,Mitf
Pald1,2.20E-14,0.228323935,0.333,0.282,5.90E-10,1,Pald1
Rabgap1l,2.25E-14,-0.435968195,0.238,0.274,6.03E-10,1,Rabgap1l
Parp9,2.37E-14,-0.295391436,0.208,0.267,6.36E-10,1,Parp9
Dgkz,2.47E-14,-0.240095474,0.388,0.458,6.61E-10,1,Dgkz
Rcbtb2,2.49E-14,0.221529656,0.445,0.39,6.67E-10,1,Rcbtb2
Bcl9,2.53E-14,0.23285547,0.262,0.222,6.79E-10,1,Bcl9
Gspt1,3.07E-14,0.249592397,0.278,0.226,8.24E-10,1,Gspt1
Senp2,3.31E-14,0.207865021,0.453,0.404,8.88E-10,1,Senp2
Slc7a7,3.60E-14,0.2086655,0.425,0.38,9.65E-10,1,Slc7a7
Rab31,3.84E-14,0.208471455,0.513,0.453,1.03E-09,1,Rab31
Plekho1,3.97E-14,0.186895335,0.459,0.422,1.06E-09,1,Plekho1
Akap8l,5.46E-14,0.179107867,0.518,0.482,1.47E-09,1,Akap8l
Foxp1,5.81E-14,-0.276007011,0.64,0.691,1.56E-09,1,Foxp1
Itpkb,6.21E-14,-0.271285697,0.365,0.429,1.67E-09,1,Itpkb
Plcg2,7.55E-14,0.17677307,0.587,0.538,2.03E-09,1,Plcg2
Rassf3,8.56E-14,-0.21960071,0.318,0.388,2.30E-09,1,Rassf3
Rffl,9.77E-14,0.221902567,0.424,0.362,2.62E-09,1,Rffl
Il10ra,1.02E-13,0.199039866,0.421,0.377,2.74E-09,1,Il10ra
Armh3,1.23E-13,0.22458222,0.318,0.272,3.29E-09,1,Armh3
Tcf7l2,1.30E-13,0.234494468,0.354,0.299,3.48E-09,1,Tcf7l2
Iffo1,1.34E-13,0.226163343,0.314,0.267,3.59E-09,1,Iffo1
Csad,1.54E-13,0.226249437,0.286,0.245,4.14E-09,1,Csad
Smad3,1.55E-13,0.226840559,0.388,0.336,4.17E-09,1,Smad3
Snx18,1.82E-13,0.210572341,0.324,0.291,4.89E-09,1,Snx18
Phc2,1.82E-13,0.186172286,0.476,0.434,4.89E-09,1,Phc2
Dtnbp1,1.82E-13,-0.23416946,0.311,0.376,4.89E-09,1,Dtnbp1
Btk,1.90E-13,0.19115913,0.384,0.347,5.10E-09,1,Btk
4930444A19Rik,2.07E-13,0.217388407,0.427,0.367,5.55E-09,1,4930444A19Rik
Rapgef1,2.74E-13,0.187935763,0.469,0.423,7.36E-09,1,Rapgef1
Atp6v0c,2.86E-13,-0.192563428,0.204,0.263,7.68E-09,1,Atp6v0c
Sdccag8,3.09E-13,0.203895906,0.438,0.393,8.29E-09,1,Sdccag8
Map11,3.12E-13,0.201225931,0.26,0.227,8.38E-09,1,Map11
Tbc1d9,3.90E-13,0.208359595,0.425,0.38,1.05E-08,1,Tbc1d9
Mapk14,3.91E-13,0.19329826,0.477,0.424,1.05E-08,1,Mapk14
Eps15,4.10E-13,-0.290313077,0.293,0.355,1.10E-08,1,Eps15
Cebpz,4.68E-13,0.223949271,0.271,0.225,1.26E-08,1,Cebpz
Map3k3,6.37E-13,0.191646664,0.509,0.459,1.71E-08,1,Map3k3
Cask,7.31E-13,0.197107652,0.518,0.465,1.96E-08,1,Cask
Ccdc88a,7.66E-13,-0.247237746,0.281,0.346,2.06E-08,1,Ccdc88a
Osbpl11,7.73E-13,0.188236817,0.462,0.424,2.07E-08,1,Osbpl11
Anxa3,9.80E-13,0.161764854,0.63,0.57,2.63E-08,1,Anxa3
Lrp5,1.05E-12,0.190331188,0.276,0.247,2.81E-08,1,Lrp5
Acap2,1.13E-12,0.161086263,0.664,0.628,3.02E-08,1,Acap2
Eef1a1,1.22E-12,-0.210343738,0.302,0.368,3.28E-08,1,Eef1a1
Adcy7,1.24E-12,-0.198008298,0.343,0.41,3.32E-08,1,Adcy7
Pitpnc1,1.25E-12,0.182618471,0.758,0.713,3.34E-08,1,Pitpnc1
Acvr1,1.60E-12,0.221321106,0.31,0.264,4.29E-08,1,Acvr1
Tsc22d4,1.82E-12,0.208173887,0.405,0.363,4.88E-08,1,Tsc22d4
Sat1,2.21E-12,-0.240641477,0.4,0.463,5.94E-08,1,Sat1
Fcrls,2.22E-12,0.184574904,0.504,0.444,5.94E-08,1,Fcrls
Apc,2.26E-12,0.154101593,0.468,0.443,6.07E-08,1,Apc
Elf2,2.67E-12,-0.200404955,0.391,0.458,7.18E-08,1,Elf2
Cflar,2.76E-12,0.163755267,0.493,0.463,7.42E-08,1,Cflar
Serpine2,2.98E-12,0.225314766,0.379,0.32,7.99E-08,1,Serpine2
Atg16l2,3.00E-12,0.240603539,0.272,0.233,8.05E-08,1,Atg16l2
Gsap,3.11E-12,-0.216614631,0.512,0.564,8.35E-08,1,Gsap
Akap10,3.30E-12,-0.203063355,0.445,0.51,8.86E-08,1,Akap10
Havcr2,3.51E-12,0.19407487,0.435,0.376,9.42E-08,1,Havcr2
Spi1,3.86E-12,0.179855826,0.399,0.36,1.04E-07,1,Spi1
Cd81,3.99E-12,0.200630947,0.463,0.409,1.07E-07,1,Cd81
Klf3,5.46E-12,0.206365918,0.303,0.256,1.47E-07,1,Klf3
Trim14,6.78E-12,-0.252122406,0.234,0.291,1.82E-07,1,Trim14
Son,7.00E-12,0.13733181,0.835,0.811,1.88E-07,1,Son
Fndc3a,7.40E-12,-0.21934176,0.381,0.447,1.99E-07,1,Fndc3a
Wdfy2,8.82E-12,0.186630859,0.44,0.381,2.37E-07,1,Wdfy2
Fbrsl1,9.69E-12,0.189123092,0.385,0.342,2.60E-07,1,Fbrsl1
Dhrs3,9.70E-12,-0.21336955,0.198,0.253,2.60E-07,1,Dhrs3
Ski,1.00E-11,0.157431043,0.608,0.579,2.68E-07,1,Ski
Dcakd,1.10E-11,0.216653162,0.313,0.272,2.96E-07,1,Dcakd
Bmt2,1.17E-11,-0.208719234,0.226,0.284,3.14E-07,1,Bmt2
Sipa1l1,1.35E-11,0.201922578,0.44,0.393,3.61E-07,1,Sipa1l1
Snx2,1.45E-11,-0.273082759,0.299,0.357,3.89E-07,1,Snx2
E2f3,1.56E-11,0.191421649,0.383,0.347,4.18E-07,1,E2f3
Pde4d,1.72E-11,0.199858564,0.383,0.325,4.62E-07,1,Pde4d
Enox2,2.30E-11,-0.215711312,0.264,0.324,6.17E-07,1,Enox2
Akt3,2.46E-11,-0.18335693,0.502,0.566,6.60E-07,1,Akt3
Slc29a3,2.50E-11,0.183378687,0.295,0.261,6.71E-07,1,Slc29a3
Kdm2b,2.88E-11,0.208138908,0.319,0.271,7.73E-07,1,Kdm2b
Cdkal1,3.32E-11,-0.194071162,0.499,0.558,8.90E-07,1,Cdkal1
Fnip1,4.22E-11,-0.213438447,0.486,0.541,1.13E-06,1,Fnip1
Arid1a,4.29E-11,0.148967141,0.512,0.489,1.15E-06,1,Arid1a
Npc2,4.67E-11,-0.130213359,0.218,0.269,1.25E-06,1,Npc2
Cnot2,4.72E-11,0.145803778,0.503,0.484,1.27E-06,1,Cnot2
Wdr44,5.24E-11,0.193410867,0.346,0.31,1.41E-06,1,Wdr44
Zfp532,5.40E-11,0.194443069,0.323,0.286,1.45E-06,1,Zfp532
Ogt,5.78E-11,-0.22133323,0.43,0.484,1.55E-06,1,Ogt
Sik2,6.11E-11,0.197980678,0.366,0.324,1.64E-06,1,Sik2
Rhoh,6.38E-11,0.187770936,0.436,0.385,1.71E-06,1,Rhoh
Plxdc1,6.41E-11,0.182117878,0.32,0.288,1.72E-06,1,Plxdc1
Atxn1,6.65E-11,-0.278439827,0.502,0.555,1.78E-06,1,Atxn1
Gls,7.70E-11,-0.188028457,0.44,0.501,2.07E-06,1,Gls
Srrm2,9.37E-11,0.134474615,0.811,0.781,2.52E-06,1,Srrm2
Ggnbp2,9.99E-11,-0.180819243,0.279,0.338,2.68E-06,1,Ggnbp2
Ankrd12,1.08E-10,-0.206530857,0.397,0.46,2.91E-06,1,Ankrd12
Usp8,1.16E-10,0.123599587,0.39,0.378,3.11E-06,1,Usp8
Tspan14,1.57E-10,0.153381097,0.422,0.394,4.21E-06,1,Tspan14
Maml1,1.69E-10,0.200510147,0.254,0.221,4.53E-06,1,Maml1
Hdac9,1.76E-10,-0.222672138,0.631,0.635,4.72E-06,1,Hdac9
Plekha1,1.90E-10,-0.180409104,0.337,0.398,5.11E-06,1,Plekha1
Celf2,2.02E-10,0.107170456,0.863,0.844,5.43E-06,1,Celf2
Rassf2,2.04E-10,0.192188445,0.335,0.296,5.48E-06,1,Rassf2
Relch,2.17E-10,-0.157044679,0.348,0.408,5.81E-06,1,Relch
Vav1,2.27E-10,0.12731347,0.39,0.373,6.08E-06,1,Vav1
Lrp6,2.61E-10,-0.276075638,0.292,0.329,7.00E-06,1,Lrp6
Cmss1,3.01E-10,-0.178835721,0.481,0.543,8.09E-06,1,Cmss1
Lims1,3.59E-10,0.133133206,0.628,0.605,9.64E-06,1,Lims1
Daglb,4.27E-10,0.165390218,0.394,0.362,1.14E-05,1,Daglb
Mafb,4.46E-10,0.19869904,0.326,0.283,1.20E-05,1,Mafb
Cep68,4.73E-10,0.205893677,0.253,0.211,1.27E-05,1,Cep68
Stx8,5.06E-10,-0.166344209,0.342,0.4,1.36E-05,1,Stx8
Nbea,5.77E-10,0.196248347,0.394,0.36,1.55E-05,1,Nbea
Fermt3,5.77E-10,0.176116163,0.446,0.404,1.55E-05,1,Fermt3
Litaf,6.41E-10,-0.204517777,0.212,0.264,1.72E-05,1,Litaf
Rasa1,6.67E-10,-0.193999176,0.387,0.446,1.79E-05,1,Rasa1
Marcks,6.82E-10,0.156821077,0.417,0.385,1.83E-05,1,Marcks
Vrk2,6.96E-10,0.147416814,0.452,0.415,1.87E-05,1,Vrk2
Ano6,7.15E-10,-0.10692107,0.262,0.308,1.92E-05,1,Ano6
Ranbp2,7.20E-10,-0.181624625,0.274,0.329,1.93E-05,1,Ranbp2
Fam219a,7.47E-10,-0.199302174,0.255,0.31,2.01E-05,1,Fam219a
Lncpint,8.29E-10,-0.204680133,0.553,0.607,2.22E-05,1,Lncpint
Ttc28,8.30E-10,0.143560943,0.641,0.601,2.23E-05,1,Ttc28
Strada,8.32E-10,0.185978607,0.268,0.233,2.23E-05,1,Strada
Stard9,8.47E-10,0.164988229,0.534,0.485,2.27E-05,1,Stard9
Tyrobp,8.48E-10,-0.124134692,0.206,0.25,2.28E-05,1,Tyrobp
Ccnl1,9.56E-10,-0.173835927,0.392,0.451,2.56E-05,1,Ccnl1
Mlxipl,9.85E-10,0.179450333,0.342,0.296,2.64E-05,1,Mlxipl
Mbd2,1.13E-09,-0.208451999,0.202,0.253,3.04E-05,1,Mbd2
Map3k1,1.27E-09,-0.183293686,0.229,0.281,3.40E-05,1,Map3k1
Rp2,1.34E-09,0.19514487,0.268,0.235,3.59E-05,1,Rp2
Snd1,1.36E-09,-0.180280602,0.469,0.527,3.65E-05,1,Snd1
Mir142hg,1.46E-09,-0.26750779,0.298,0.348,3.90E-05,1,Mir142hg
Lpin2,1.55E-09,0.150421357,0.5,0.468,4.15E-05,1,Lpin2
Ddi2,1.72E-09,-0.160976458,0.36,0.419,4.62E-05,1,Ddi2
Hk2,1.80E-09,0.169456676,0.506,0.459,4.83E-05,1,Hk2
Sgms1,1.92E-09,-0.20810576,0.349,0.406,5.15E-05,1,Sgms1
Tmem273,2.02E-09,0.189722792,0.274,0.238,5.41E-05,1,Tmem273
P2ry6,2.16E-09,0.15841537,0.417,0.388,5.78E-05,1,P2ry6
Rcsd1,2.19E-09,0.168048241,0.438,0.387,5.88E-05,1,Rcsd1
Abl2,2.39E-09,-0.178767974,0.335,0.392,6.41E-05,1,Abl2
Arhgap39,2.40E-09,0.140209074,0.636,0.587,6.44E-05,1,Arhgap39
Cd2ap,2.82E-09,0.135360751,0.456,0.443,7.58E-05,1,Cd2ap
Anapc15,3.07E-09,-0.207932058,0.366,0.421,8.25E-05,1,Anapc15
Cept1,3.21E-09,-0.155437178,0.284,0.337,8.60E-05,1,Cept1
A630001G21Rik,3.67E-09,0.162902362,0.348,0.318,9.84E-05,1,A630001G21Rik
Tec,3.69E-09,-0.176083926,0.422,0.479,9.91E-05,1,Tec
Tgfa,3.70E-09,0.178800921,0.298,0.26,9.92E-05,1,Tgfa
Eml6,4.35E-09,0.147208307,0.413,0.391,0.000116768,1,Eml6
Bach2,4.36E-09,0.131734187,0.564,0.522,0.000117074,1,Bach2
Tnfrsf21,4.41E-09,0.175462564,0.29,0.262,0.000118408,1,Tnfrsf21
Kcnk13,4.75E-09,0.170265101,0.498,0.456,0.000127395,1,Kcnk13
Rufy3,4.81E-09,-0.168171808,0.275,0.328,0.000129154,1,Rufy3
2610020C07Rik,4.85E-09,0.188155487,0.281,0.247,0.000130198,1,2610020C07Rik
Immp2l,4.98E-09,-0.16656105,0.427,0.484,0.000133573,1,Immp2l
Cep170,5.15E-09,0.153020692,0.376,0.34,0.00013832,1,Cep170
Nsd3,5.42E-09,-0.196725037,0.504,0.557,0.000145466,1,Nsd3
Raf1,5.58E-09,-0.145984749,0.259,0.308,0.000149837,1,Raf1
Gtf2i,5.70E-09,0.153128149,0.383,0.345,0.000153022,1,Gtf2i
Lpp,6.10E-09,-0.21278481,0.4,0.452,0.000163742,1,Lpp
Smarca2,6.48E-09,0.156395526,0.455,0.415,0.000173796,1,Smarca2
Nek7,7.34E-09,0.124257161,0.654,0.622,0.000196945,1,Nek7
Prune2,7.58E-09,-0.104745639,0.237,0.28,0.000203371,1,Prune2
Trpm2,7.69E-09,0.181701473,0.272,0.231,0.000206375,1,Trpm2
Abca1,8.75E-09,-0.128228995,0.705,0.701,0.000234849,1,Abca1
Sh3bp2,8.77E-09,-0.204550438,0.225,0.273,0.000235245,1,Sh3bp2
Kif13b,8.86E-09,-0.189417493,0.46,0.507,0.000237735,1,Kif13b
Adnp,9.18E-09,0.108492616,0.271,0.266,0.000246218,1,Adnp
Sik3,1.04E-08,-0.184672569,0.362,0.417,0.00027964,1,Sik3
Cmip,1.07E-08,-0.161436683,0.603,0.653,0.000288256,1,Cmip
Igf1r,1.17E-08,-0.217121422,0.362,0.416,0.000314367,1,Igf1r
Tent2,1.18E-08,-0.146243623,0.338,0.392,0.000316598,1,Tent2
Rapgef2,1.27E-08,-0.146975745,0.352,0.406,0.000339476,1,Rapgef2
Fam168a,1.29E-08,0.110718953,0.405,0.4,0.000346247,1,Fam168a
Diaph2,1.31E-08,0.104820196,0.866,0.849,0.000350744,1,Diaph2
Mrtfa,1.55E-08,-0.192904427,0.358,0.412,0.000414654,1,Mrtfa
Bbx,1.58E-08,-0.207714046,0.237,0.286,0.000424954,1,Bbx
Ttc14,1.63E-08,-0.112064109,0.403,0.455,0.000437143,1,Ttc14
Aak1,1.69E-08,-0.197780722,0.332,0.386,0.000453316,1,Aak1
Rbm47,1.70E-08,-0.1742892,0.529,0.562,0.000455668,1,Rbm47
Snrnp70,1.76E-08,0.111400405,0.66,0.641,0.000472093,1,Snrnp70
Map4,1.87E-08,0.138835326,0.607,0.578,0.000503043,1,Map4
Smyd3,1.88E-08,-0.192794561,0.636,0.68,0.000504266,1,Smyd3
Tlk1,2.04E-08,-0.158631075,0.313,0.366,0.000548357,1,Tlk1
Srpk2,2.46E-08,-0.136071692,0.363,0.415,0.000660334,1,Srpk2
Etnk1,2.48E-08,-0.186234511,0.286,0.338,0.00066566,1,Etnk1
Slc6a6,2.75E-08,-0.168598834,0.369,0.423,0.000738737,1,Slc6a6
Adam10,2.85E-08,0.113961827,0.426,0.412,0.000765095,1,Adam10
Rsrc1,2.99E-08,-0.122748997,0.446,0.5,0.000802084,1,Rsrc1
Spag9,3.25E-08,-0.150887228,0.461,0.516,0.000871142,1,Spag9
Lrrk1,3.38E-08,0.143525094,0.489,0.461,0.000906849,1,Lrrk1
Pten,3.58E-08,0.131564452,0.475,0.452,0.000959526,1,Pten
Psap,3.89E-08,-0.165876274,0.626,0.655,0.001042983,1,Psap
Xpr1,4.05E-08,-0.114934416,0.298,0.346,0.001086559,1,Xpr1
Ly6e,4.09E-08,-0.202794741,0.257,0.305,0.00109761,1,Ly6e
Cd37,4.61E-08,0.139712213,0.455,0.426,0.001237256,1,Cd37
Ptbp3,4.88E-08,-0.179089182,0.481,0.532,0.001309287,1,Ptbp3
Ecpas,5.14E-08,-0.102667507,0.38,0.43,0.001380535,1,Ecpas
Vps13a,5.23E-08,-0.235914059,0.226,0.27,0.001404347,1,Vps13a
Sdcbp,5.28E-08,-0.132542564,0.259,0.305,0.00141803,1,Sdcbp
Stambpl1,5.34E-08,0.174247633,0.275,0.242,0.001432084,1,Stambpl1
Itgb1,5.49E-08,-0.199775344,0.241,0.288,0.001474296,1,Itgb1
Snx10,5.80E-08,-0.154767328,0.265,0.314,0.001555712,1,Snx10
Csnk1g3,6.31E-08,-0.185141932,0.247,0.295,0.001691904,1,Csnk1g3
Clint1,6.45E-08,-0.135989141,0.508,0.562,0.001730405,1,Clint1
Apobec3,6.49E-08,-0.198902682,0.316,0.367,0.001742403,1,Apobec3
Mtr,6.51E-08,0.120318961,0.251,0.234,0.001746647,1,Mtr
Herc4,6.66E-08,-0.198011403,0.386,0.436,0.001786592,1,Herc4
Hck,7.68E-08,0.134396818,0.459,0.408,0.002059576,1,Hck
Ncoa1,1.03E-07,-0.174123382,0.357,0.409,0.002770057,1,Ncoa1
Tgfb1,1.04E-07,0.131513725,0.257,0.243,0.002800081,1,Tgfb1
Msn,1.05E-07,-0.103233726,0.309,0.354,0.002819449,1,Msn
Evi5,1.11E-07,0.13175819,0.284,0.269,0.002991649,1,Evi5
Atp6v0d1,1.14E-07,-0.15040862,0.208,0.251,0.003070179,1,Atp6v0d1
Nf1,1.40E-07,0.123508589,0.639,0.609,0.003760949,1,Nf1
Cd300c2,1.45E-07,0.148631944,0.286,0.256,0.003902642,1,Cd300c2
P2rx7,1.56E-07,-0.306824253,0.423,0.441,0.004177355,1,P2rx7
Vgll4,1.75E-07,0.140287575,0.383,0.356,0.004706968,1,Vgll4
Btbd1,1.82E-07,0.110236603,0.282,0.269,0.004890454,1,Btbd1
Sipa1l2,2.03E-07,0.123087657,0.623,0.588,0.005438762,1,Sipa1l2
Arid4a,2.10E-07,0.13306174,0.409,0.382,0.005636827,1,Arid4a
Usp25,2.16E-07,-0.180954528,0.304,0.353,0.005809426,1,Usp25
Lamp1,2.22E-07,-0.142448188,0.3,0.348,0.005954146,1,Lamp1
Ddx24,2.48E-07,-0.12190672,0.216,0.257,0.006644787,1,Ddx24
Ahcyl2,2.50E-07,-0.17539163,0.304,0.352,0.006705674,1,Ahcyl2
Fam117b,2.66E-07,0.160832191,0.36,0.324,0.007132956,1,Fam117b
Rgl2,3.08E-07,0.10706192,0.267,0.254,0.008268174,1,Rgl2
Nktr,3.10E-07,-0.152772675,0.424,0.472,0.008330282,1,Nktr
Fbxo11,3.12E-07,-0.112538209,0.429,0.479,0.008359726,1,Fbxo11
Rps6kc1,3.28E-07,0.131615825,0.283,0.264,0.008811067,1,Rps6kc1
Fry,3.32E-07,0.132552121,0.344,0.298,0.008905219,1,Fry
Arglu1,3.43E-07,0.112043128,0.52,0.495,0.009191901,1,Arglu1
Far1,3.50E-07,-0.106046944,0.238,0.277,0.009392688,1,Far1
Rps6ka3,3.51E-07,-0.146316818,0.397,0.448,0.009426427,1,Rps6ka3
Lsamp,3.58E-07,-0.201341669,0.396,0.365,0.009611617,1,Lsamp
Timp2,3.70E-07,-0.121151739,0.21,0.25,0.009916428,1,Timp2
Klhl7,3.83E-07,0.137598004,0.255,0.234,0.010264997,1,Klhl7
Nfe2l2,3.90E-07,-0.1886445,0.352,0.4,0.01046237,1,Nfe2l2
Cdk17,3.92E-07,-0.181974194,0.336,0.384,0.010523491,1,Cdk17
Cul1,4.05E-07,0.107115142,0.435,0.418,0.010858702,1,Cul1
Mgrn1,4.08E-07,0.117980149,0.262,0.244,0.010957739,1,Mgrn1
Trim30d,4.22E-07,-0.196285234,0.25,0.295,0.01133113,1,Trim30d
Arsb,4.24E-07,0.137054032,0.437,0.422,0.01137196,1,Arsb
R3hdm2,4.49E-07,0.106487389,0.476,0.461,0.012060748,1,R3hdm2
Kdm4c,4.68E-07,-0.129254737,0.284,0.329,0.01255559,1,Kdm4c
Fam172a,4.73E-07,-0.117533146,0.662,0.707,0.012704796,1,Fam172a
Smad7,4.77E-07,0.147902683,0.327,0.299,0.012797778,1,Smad7
Gnaq,5.17E-07,-0.114044955,0.794,0.8,0.013875486,1,Gnaq
Zmynd11,5.46E-07,0.111836938,0.376,0.357,0.014663555,1,Zmynd11
Slc12a2,5.64E-07,0.147935128,0.346,0.318,0.015147759,1,Slc12a2
Usp32,5.66E-07,-0.115562885,0.258,0.297,0.015189728,1,Usp32
Dram2,6.35E-07,-0.152103256,0.232,0.275,0.017036428,1,Dram2
Sgpl1,6.74E-07,-0.119064472,0.267,0.309,0.018074869,1,Sgpl1
Kdm3b,6.91E-07,0.130426336,0.423,0.396,0.018552306,1,Kdm3b
Dlg1,7.65E-07,-0.109000164,0.338,0.384,0.020519744,1,Dlg1
Lamp2,7.72E-07,-0.157154525,0.422,0.471,0.020717077,1,Lamp2
Rapgef6,7.93E-07,-0.203855875,0.409,0.454,0.021274904,1,Rapgef6
Ptpn1,8.44E-07,0.129364602,0.439,0.399,0.022648851,1,Ptpn1
Heatr5a,8.64E-07,0.120719309,0.445,0.423,0.023177298,1,Heatr5a
Naa35,9.18E-07,0.14148895,0.302,0.274,0.024646271,1,Naa35
Rrbp1,9.38E-07,0.100706319,0.718,0.677,0.025159295,1,Rrbp1
Taok3,1.09E-06,-0.165717106,0.45,0.495,0.029117677,1,Taok3
Trio,1.13E-06,0.11270976,0.496,0.476,0.030305609,1,Trio
Jmjd1c,1.16E-06,0.106503231,0.788,0.759,0.031003495,1,Jmjd1c
Ankhd1,1.19E-06,-0.118559664,0.494,0.543,0.031992139,1,Ankhd1
Rnf180,1.32E-06,0.122306299,0.596,0.567,0.035514754,1,Rnf180
Ehd4,1.45E-06,-0.143029313,0.33,0.376,0.038790264,1,Ehd4
Slc9a9,1.50E-06,-0.178752394,0.874,0.85,0.040196969,1,Slc9a9
Pip4p1,1.65E-06,0.112173484,0.25,0.234,0.044337033,1,Pip4p1
App,1.68E-06,-0.214515953,0.362,0.407,0.04518596,1,App
Nmt1,1.80E-06,0.136750369,0.302,0.267,0.048380438,1,Nmt1
Fbxl17,1.85E-06,-0.139065999,0.734,0.742,0.049613502,1,Fbxl17
Comt,1.87E-06,0.123272676,0.477,0.442,0.050277466,1,Comt
Khdrbs1,1.90E-06,0.108107724,0.424,0.4,0.050899069,1,Khdrbs1
Gdi2,1.93E-06,0.109344599,0.497,0.474,0.051800729,1,Gdi2
Ppp1r21,1.94E-06,0.124293495,0.35,0.324,0.051997659,1,Ppp1r21
