,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gm25658,2.511812065,0.003395535,0.145118771,-0.117904968,0.906142957,NA
Fuca2,586.0893161,0.003405635,0.083198207,0.043575832,0.965242517,0.98257063
Hapln3,21.41749814,0.003428436,0.19391177,-0.028825328,0.9770039,0.988108752
Gm12955,1.643629247,0.00349005,0.121575841,-0.200828351,0.840832793,NA
Cd300ld4,2.943576724,0.003490725,0.112088031,-0.000673134,0.999462917,NA
A930024N18Rik,36.13893435,0.003543532,0.183196235,0.005772869,0.995393942,0.997830481
Gm37986,5.305066017,0.003563521,0.1671117,0.119810554,0.904633221,NA
Gm42495,7.459290643,0.003565613,0.182656417,0.016771161,0.986619177,NA
Zmynd11,2958.712361,0.003577604,0.084420293,0.054004524,0.95693156,0.978767246
Zbtb26,129.5752688,0.00358434,0.13706924,0.00494236,0.996056584,0.998358978
Gm15489,4.824936888,0.003597828,0.167518812,0.1433678,0.885999712,NA
Pfkfb4,165.8873618,0.003629011,0.11908179,-0.014434693,0.988483181,0.994554531
Ccdc172,0.966864135,0.003640036,0.098416843,-0.226837173,0.820550357,NA
Gm43196,0.897686441,0.003670633,0.104780123,0.17227522,0.863221165,NA
Fgf2os,2.771576401,0.003690308,0.14727896,-0.131426558,0.895437881,NA
Ltbp3,646.9483961,0.00369325,0.133627877,-0.004226928,0.99662741,0.998591675
Gm12523,2.368045392,0.003697949,0.141703387,0.405606673,0.685031625,NA
Gm7669,1.16260802,0.00370405,0.109689758,-0.172271824,0.863223834,NA
Myo19,67.30461148,0.003712204,0.158944835,0.064497192,0.948574343,0.974688565
Gm26384,1.236000714,0.003713722,0.121921271,-0.166236267,0.86797102,NA
Gm5527,206.812074,0.003745887,0.1247174,0.054055957,0.956890582,0.978767246
AC154306.1,0.911891966,0.003752801,0.092814657,-0.222221558,0.824141413,NA
Elavl3,3898.38058,0.00381496,0.109521827,0.056416593,0.955009939,0.977964628
1600017P15Rik,1.220155481,0.003838076,0.114713954,0.126269348,0.899518719,NA
Gm26834,2.973153415,0.003843555,0.152365834,0.019177748,0.984699309,NA
Prrt2,8.003573267,0.00388883,0.193400231,0.010974587,0.991243722,NA
Gm13092,3.22009925,0.00389188,0.14852567,0.133482066,0.893812147,NA
Tnrc6a,929.3008812,0.003912415,0.088839345,0.06071228,0.951588352,0.976104177
Appl1,1249.813649,0.00392261,0.097941452,0.054602937,0.956454799,0.978693302
Tspan3,5904.427889,0.003961905,0.106780733,0.006960437,0.99444642,0.997219668
Gm37581,3.636738021,0.003967979,0.154736855,0.151853483,0.879302498,NA
Slitrk2,511.8187549,0.003981108,0.120319819,0.037100668,0.970404739,0.985187066
Alkbh6,434.751721,0.003993641,0.12504296,-0.011027628,0.991201404,0.99609595
Gm7507,0.943102943,0.004002295,0.111648217,-0.020810686,0.983396673,NA
Actn3,16.02880982,0.004074787,0.194903492,0.252765929,0.800449098,NA
Fam83g,2.444072062,0.004082594,0.141853009,-0.183362237,0.854513804,NA
Slc46a3,110.2042128,0.004083366,0.150389215,0.073962727,0.941040043,0.972213583
Ier3ip1,438.5270744,0.004087423,0.125792792,-0.013248849,0.989429258,0.995121514
Surf2,300.5505531,0.004089484,0.100907437,0.06140247,0.951038685,0.975938746
Col13a1,12.54866356,0.004106226,0.194266561,-0.075542538,0.939783054,NA
Col4a3,39.18799684,0.004154671,0.159671069,-0.01643165,0.98689003,0.994072247
Phrf1,758.474704,0.004171861,0.10640986,0.055579374,0.955676896,0.97823679
Cacnb4,1532.204976,0.004179202,0.119402423,0.089842037,0.928412743,0.965517359
Gm32742,1.822157337,0.004209654,0.108116547,-0.182767108,0.854980758,NA
Gm37563,0.991391597,0.004225722,0.081444371,0.178263305,0.858516196,NA
9330104G04Rik,70.12020617,0.004236792,0.164970077,0.060572914,0.951699345,0.976104177
Tespa1,1.522312374,0.004267031,0.122426417,-0.041988232,0.966508079,NA
Hdgf,2307.619855,0.004306761,0.073035235,0.057505103,0.954142841,0.977526148
Mir6904,1.076956979,0.004311858,0.107945108,-0.085140445,0.932149736,NA
Tecrl,2.477320779,0.004318819,0.123040358,0.041242513,0.967102562,NA
Kidins220,4648.02023,0.004324131,0.096916359,0.06166847,0.950826849,0.975914804
Gm13375,213.0611954,0.004348047,0.134666515,0.042349606,0.966220001,0.983149213
Terb1,6.307293545,0.004395144,0.185109411,-0.043838668,0.965033004,NA
Csnk2a1,1114.102131,0.004397995,0.101888188,0.057366441,0.954253295,0.977526148
Ssu72,775.7154529,0.004412045,0.098364008,0.029568876,0.976410888,0.987808261
Heca,623.4812463,0.004444689,0.08693517,0.041890066,0.966586336,0.983248547
1810013D15Rik,3.516225022,0.004458685,0.163211129,-0.016816622,0.986582909,NA
Cyp2r1,8.539472321,0.004467007,0.19315495,-0.032981474,0.973689361,NA
Ghitm,6590.642698,0.004481846,0.05639955,0.077183102,0.938477885,0.970692112
Iqcn,0.885930658,0.004483197,0.104998059,-0.021178876,0.983102965,NA
Speer4a,2.01871092,0.004504693,0.131260774,0.02213978,0.982336454,NA
H2-D1,740.8243317,0.004525915,0.153886662,0.103956377,0.917203967,0.959643608
C1qtnf9,5.238117966,0.004527757,0.178817852,0.508109979,0.611376218,NA
Naif1,69.32643803,0.004540672,0.160657426,0.134421345,0.893069404,0.947738115
Gm5637,8.585406179,0.004557925,0.189028356,0.021877624,0.982545574,NA
Mreg,71.92943679,0.004597658,0.144985514,0.078228726,0.937646112,0.970221549
Rbp7,1.176851078,0.004636691,0.111257858,-0.05099498,0.95932952,NA
Gm12263,19.25304262,0.004654262,0.194481763,-0.013232968,0.989441927,NA
Gm10180,4.206675344,0.004718666,0.174529186,-0.091207325,0.927327855,NA
Gm8532,0.866706189,0.004732732,0.095674726,0.15670764,0.875475266,NA
Gm6900,2.79082302,0.004785078,0.145481732,0.241538586,0.809137714,NA
Treml2,8.548960107,0.004806887,0.191855292,0.01078205,0.991397336,NA
4930519F16Rik,5.124884243,0.004814018,0.167646133,0.035653863,0.971558359,NA
Gm12279,7.911452562,0.004831318,0.176793065,0.076219736,0.939244281,NA
Capn5,1040.546453,0.004879066,0.109169493,0.057540039,0.954115013,0.977526148
Ndufa13,1573.08517,0.004886765,0.130121617,-0.000587117,0.999531549,0.999898761
Gm26953,2.925686405,0.004910908,0.156472411,-0.159151127,0.873549808,NA
Abra,1.071131501,0.004976077,0.106878593,0.084014784,0.933044677,NA
Gm48928,4.203226187,0.004984618,0.162120659,0.117545293,0.906427954,NA
Plaur,8.827345601,0.004986853,0.173194772,-0.080803091,0.93559855,NA
Phf11d,9.55809637,0.005001356,0.172668789,0.110248944,0.912211947,NA
Cadm1,3041.800562,0.005008503,0.075205539,0.073727183,0.941227469,0.972213583
Mroh5,23.94040324,0.005020468,0.183086845,-0.113690546,0.909483107,0.956221878
Recql,201.2817817,0.005023433,0.119606124,0.04603689,0.963280847,0.981454701
Hcrt,1.049410964,0.005069525,0.098676836,-0.190121187,0.849214168,NA
Myoz1,1.292496989,0.005123443,0.105420301,0.165357813,0.868662357,NA
Ctxn2,139.8833309,0.005128249,0.148568769,-0.000516617,0.9995878,0.999898761
Ddx50,742.4364562,0.005134524,0.097193456,0.055793915,0.955505983,0.978197674
Psmb1,1980.869056,0.005197088,0.115879205,0.011248253,0.991025382,0.99609595
Mtmr3,1442.13749,0.005197818,0.097318097,0.06637036,0.947082967,0.97403866
P2rx7,165.739784,0.005242572,0.115027354,0.048280088,0.961493023,0.980454293
Pcm1,906.5624374,0.005259849,0.123168155,0.067829059,0.945921711,0.973729531
Gm37285,4.368162855,0.005280968,0.171644748,-0.102030103,0.918732781,NA
Gm28496,2.670830903,0.005281407,0.152727315,0.229817148,0.818233859,NA
Gm17194,2.035153263,0.005324808,0.132520982,-0.068618749,0.945293095,NA
Necab2,1622.803675,0.005347553,0.12104087,0.030672237,0.975530933,0.987724232
2010005H15Rik,1.245255088,0.005348481,0.110386697,-0.137653557,0.890514226,NA
Cbx1,524.0346398,0.005357828,0.08302414,0.056878944,0.954641628,0.977788073
4930404I05Rik,7.146945396,0.005374699,0.179882843,0.150687998,0.880221841,NA
Gm42669,1.542268816,0.005387358,0.100354694,0.114442694,0.908886871,NA
Gm12439,1.479991229,0.005401222,0.111376126,0.236829973,0.812788698,NA
Ttc4,522.1347921,0.005401255,0.105906451,0.059455263,0.952589497,0.976636089
Nkx6-1,5.391110009,0.005423244,0.1806298,0.026338467,0.978987374,NA
Kctd18,190.8491182,0.005426484,0.116988571,0.038051675,0.969646481,0.984989952
Upb1,6.105564554,0.005437356,0.160404247,-0.017775681,0.985817805,NA
Gm15539,3.521558319,0.005438639,0.169318868,-0.098219178,0.921758255,NA
Prickle4,1.89761928,0.005498102,0.129346651,0.430954022,0.666501802,NA
Cep89,185.9116235,0.005499463,0.111199652,0.059609579,0.952466589,0.97657799
Jmjd7,2.183175175,0.005501513,0.137062435,-0.109810303,0.91255982,NA
Ap5b1,53.89879174,0.005533656,0.187628057,0.219697677,0.826106614,0.912374696
Nkain2,837.2446005,0.005536624,0.089512738,0.079812476,0.936386401,0.969641181
Gm4219,3.050021639,0.005542832,0.147054812,-0.043205193,0.965537966,NA
Idi2,0.916473136,0.005563852,0.087805058,0.160883852,0.872184881,NA
Pcbp2,1573.662249,0.005569896,0.067562392,0.089027056,0.929060408,0.965803018
Aldh1a7,5.934390266,0.005601374,0.184398017,-0.104636863,0.916663963,NA
Mau2,1010.760938,0.005625255,0.102176163,0.067784126,0.945957481,0.973729531
Opa1,2339.087782,0.00563104,0.075159827,0.08738465,0.93036577,0.966486933
Abhd12,4788.875385,0.005689701,0.063855532,0.088494205,0.92948389,0.965911115
Trpc5,210.9841081,0.00570956,0.166375833,0.087218932,0.930497491,0.966555662
Sult6b1,3.028574139,0.005710664,0.157368609,0.035641441,0.971568264,NA
4930452G13Rik,12.76381208,0.005714793,0.194705747,-0.189796287,0.849468766,NA
Hgs,1.270016421,0.005730487,0.089404199,-0.084259905,0.93284979,NA
Btbd9,2112.870025,0.005733205,0.091503249,0.090398416,0.927970616,0.965327927
Qtrt2,200.1286648,0.005756985,0.119430327,0.070657024,0.943670726,0.973399246
Bdh2,59.42916753,0.005829493,0.170779972,-0.000531883,0.999575619,0.999898761
Akr1cl,1.245883323,0.005846684,0.110972665,0.152946152,0.87844074,NA
Gm13620,1.917979214,0.005856545,0.116398406,-0.213145985,0.831213098,NA
Cdca4,78.44346384,0.005856988,0.153186456,0.029417278,0.976531793,0.987855648
Gm8666,2.638241181,0.005896377,0.157017103,0.107220423,0.914614114,NA
Nodal,5.415988688,0.005931223,0.174673909,-0.082146079,0.934530551,NA
Dlx3,1.209302192,0.005934521,0.107150094,-0.121840922,0.903025004,NA
Dmxl1,777.9298354,0.005936452,0.125701594,0.068200445,0.945626072,0.973729531
Pdcl,368.989264,0.005957042,0.089362893,0.037705273,0.969922672,0.985022384
Eva1c,31.22827443,0.0059826,0.183573874,0.123660271,0.901584269,0.952153072
Cubn,8.481157226,0.005983466,0.180356355,0.030691521,0.975515554,NA
Max,811.3375903,0.005986036,0.104045285,0.073613529,0.941317906,0.972213583
Wrap53,170.7003621,0.005986855,0.109746933,0.057463107,0.954176294,0.977526148
Gm42928,5.837857374,0.005988014,0.177127038,0.045970332,0.963333896,NA
4930517J16Rik,4.263083466,0.006014899,0.15241467,-0.106383134,0.915278374,NA
Gm6548,58.3912109,0.006042984,0.189510018,0.061257674,0.951153999,0.975938746
Snhg7os,6.168482719,0.006049143,0.173113085,-0.144518362,0.885091158,NA
Cc2d2a,350.0454823,0.006089206,0.099780053,0.084277188,0.932836049,0.96738463
Syn3,106.9606166,0.006092925,0.152317249,0.134674984,0.892868853,0.947738115
Paqr5,72.56592685,0.006120367,0.169055226,-0.005119409,0.995915321,0.998285258
Rnf138,221.2157199,0.0061241,0.150767377,-0.036478225,0.970901041,0.985337238
Spata1,24.67274023,0.006133241,0.191944053,-0.139866679,0.888765329,0.9455754
Lhcgr,4.958084584,0.006141763,0.176462552,-0.154701361,0.877056757,NA
Cyp2j8,1.278729366,0.006167549,0.094738582,0.027213408,0.978289522,NA
Anapc11,891.5879488,0.006180763,0.123374882,0.016160156,0.987106622,0.994119334
Tekt4,20.85789796,0.006213322,0.193233013,-0.104082992,0.917103488,0.959606581
Kif20b,10.49180692,0.006249216,0.189459425,-0.156624429,0.875540848,NA
Amd-ps4,6.10007687,0.006258518,0.183913743,0.189563902,0.849650877,NA
Gm38300,40.72973897,0.006267064,0.192979753,-0.046288843,0.963080032,0.981317915
Gm5422,23.75421405,0.006269792,0.195100403,0.114399242,0.908921315,0.956155738
Unc5b,495.4621295,0.006270564,0.148275254,0.045376462,0.963807242,0.981686724
Gm10054,1.906866633,0.006281379,0.127681978,0.446955239,0.654907379,NA
Dclk1,7365.190256,0.006307827,0.124017648,0.084215859,0.932884809,0.96738463
Taf4b,65.78680833,0.006309073,0.158941398,0.062182144,0.950417782,0.97556286
Gm43693,3.9271892,0.006310559,0.159647077,0.068293735,0.945551811,NA
Agtr1a,4.528186898,0.006328967,0.16735284,0.472233536,0.636760105,NA
Chd1l,172.4062349,0.006385739,0.11245169,0.060611131,0.951668909,0.976104177
4932435O22Rik,0.959017012,0.006389909,0.106767133,0.023986362,0.980863487,NA
Gm7173,27.80834359,0.006404466,0.194839946,-0.199429849,0.841926514,0.9210836
Pmf1,54.07234567,0.006425829,0.169949218,0.045261203,0.963899111,0.981686724
Acap2,1453.314058,0.006463205,0.105699161,0.09765509,0.922206178,0.962622889
Gm27686,1.604401051,0.006483356,0.118700429,0.537641789,0.590824374,NA
Socs6,255.0336473,0.006485835,0.109174703,0.049946045,0.960165384,0.979905736
Gm42933,1.121361673,0.006486596,0.10346788,-0.062132744,0.950457121,NA
Gm6123,3.436534322,0.006528387,0.161017795,-0.008692622,0.993064378,NA
Tacc2,1319.427269,0.00656605,0.097843259,0.076754375,0.938818947,0.970889993
Gjd3,18.9640338,0.006570441,0.194806235,0.063143912,0.949651907,NA
Gm11541,0.874580861,0.006610034,0.097548343,-0.010961592,0.99125409,NA
Gm43690,12.86365305,0.00662317,0.190081115,-0.00406966,0.99675289,NA
Uba3,1074.528194,0.006624233,0.092262955,0.052608844,0.95804357,0.979114277
Tatdn3,193.568981,0.006630231,0.112671486,0.064191992,0.948817353,0.974783944
Tbc1d20,1035.020818,0.006636934,0.085165869,0.066734119,0.946793372,0.97403866
Rwdd4a,423.6928451,0.006649272,0.088423747,0.068313357,0.945536192,0.973729531
Gm15513,14.35929369,0.006663474,0.190775166,-0.042710829,0.965932047,NA
Chd1,324.907084,0.006666607,0.119847188,0.069350635,0.944710522,0.97349973
Cdca7,38.88891515,0.006669989,0.172843667,-9.64E-05,0.999923112,0.999938993
Gm12396,27.5369487,0.0066766,0.190304238,0.107953489,0.914032587,0.958097916
Atp6v1f,1544.432612,0.006747548,0.111863936,0.040680496,0.967550611,0.983697583
Cnga2,2.006643277,0.006769019,0.116243274,0.052556021,0.958085659,NA
Klhdc9,54.98877985,0.006780739,0.169671511,-0.010967617,0.991249283,0.99609595
Acox3,430.8285782,0.006807142,0.104435151,0.074521812,0.940595186,0.972181354
Adsl,350.9921653,0.006920544,0.110239095,0.069013159,0.944979145,0.973635603
Gm43028,1.349870887,0.007026623,0.124245254,-0.110347251,0.912133985,NA
Gm10403,0.975105135,0.007049625,0.099294343,0.214010072,0.830539202,NA
Fam71d,1.233390445,0.007075405,0.120697324,-0.012228723,0.990243134,NA
Cldn24,2.843293474,0.007075498,0.147777746,-0.073368706,0.94151272,NA
Vangl1,68.67488633,0.007086207,0.165562465,0.041820118,0.966642097,0.983248547
Mrpl3,1014.732125,0.00708751,0.080022346,0.066683855,0.946833388,0.97403866
Gm42715,9.738696744,0.007087634,0.193282478,-0.060032098,0.95213007,NA
Ppp1r3d,130.3830312,0.007155605,0.151935627,0.016071281,0.987177525,0.994122832
Gm6494,0.973977446,0.007162664,0.098153849,0.204196202,0.838200179,NA
Pax2,5.575338473,0.007164714,0.174990801,0.079166497,0.936900192,NA
Pdlim2,270.8296667,0.007175284,0.173358859,-0.004332851,0.996542896,0.99857486
Gm12002,1.976227329,0.007244325,0.110369984,0.035983078,0.971295852,NA
Mcf2,80.43821668,0.007255843,0.139565001,0.1044628,0.916802088,0.959543042
Gm28707,2.064375581,0.007309516,0.121727895,-0.186561728,0.852004276,NA
Mapk8ip2,5874.568959,0.007384843,0.107367135,0.084995498,0.93226497,0.967364948
Pkp3,4.906951998,0.007396555,0.176701406,-0.012660667,0.989898519,NA
Gm37979,2.133200866,0.007418376,0.137715866,0.18376489,0.854197901,NA
Gm37503,3.610085211,0.007426013,0.158673035,0.279281722,0.780028632,NA
Rft1,170.3524269,0.007454867,0.135680964,0.051018289,0.959310947,0.979610414
Aldh16a1,98.71410907,0.007474792,0.130906416,0.06943272,0.944645185,0.97349973
Chn1os3,21.5432516,0.007494587,0.192486922,-0.052857856,0.957845163,0.979096668
Hist1h4k,32.78845153,0.00752416,0.188864852,-0.062680265,0.950021113,0.975354045
Mfsd9,25.16497806,0.007531034,0.191090023,0.00478699,0.996180549,0.998415353
Galnt5,4.0989042,0.007537513,0.156302404,0.278818884,0.780383821,NA
Mthfsd,439.5479698,0.007541839,0.098139371,0.075931332,0.939473729,0.971498997
Gm18960,1.463287047,0.007579984,0.116390759,-0.019219539,0.98466597,NA
Fam71e1,72.48280191,0.007600422,0.169582844,0.096590124,0.9230519,0.963188973
Ifnlr1,5.171292084,0.007622338,0.167837703,0.295524234,0.767593442,NA
Ube4bos3,5.109794334,0.007623247,0.160334525,0.090102313,0.928205911,NA
Camk2g,2800.285881,0.007647186,0.090761732,0.111567995,0.91116595,0.956789145
Tsx,0.943531767,0.007649777,0.083247944,0.206613536,0.836311688,NA
Gm10297,88.60362429,0.0076688,0.154080061,-0.00873102,0.993033742,0.996480837
Rpl19-ps1,4.083427253,0.007693332,0.164805008,0.11675063,0.907057668,NA
Gm44686,5.20193607,0.007696004,0.167515077,0.102812987,0.918111398,NA
Gm42690,4.659027675,0.007734154,0.174931308,-0.334342713,0.738120962,NA
Gm4617,46.47206656,0.007751712,0.171581657,0.052501798,0.958128862,0.979115119
Gm29260,1.546491029,0.007758702,0.109156973,0.455776723,0.648550544,NA
Mrpl34,306.6294695,0.007759979,0.119718331,0.02993368,0.976119945,0.987808261
Erlec1,602.8422391,0.007775257,0.109794695,0.065073646,0.948115363,0.974624516
4933431G14Rik,1.063699281,0.007819452,0.11047513,0.322400002,0.747149682,NA
Dido1,895.9891841,0.007843621,0.09216468,0.1093985,0.912886423,0.957640852
Crebbp,863.3668687,0.007852322,0.096638245,0.096183213,0.923375063,0.963192709
Gm47950,9.797246724,0.007856382,0.188981575,0.245611881,0.805982691,NA
Gm11614,1.492547942,0.00786497,0.117071041,0.496433971,0.619588262,NA
Myzap,10.46687525,0.007866661,0.188355938,0.004199838,0.996649024,NA
Klhl29,1049.908708,0.007901045,0.121118438,0.087659029,0.930147684,0.966396569
2310026I22Rik,2.026735072,0.007942249,0.128940873,0.039535014,0.968463838,NA
Gm20336,1.158818109,0.007969718,0.10255251,-0.014109304,0.988742778,NA
Gm44626,1.775645291,0.008008941,0.131583617,-0.128226525,0.897969709,NA
Gm20703,1.009308945,0.008037969,0.09557163,-0.074042206,0.940976802,NA
Srsf4,248.8434694,0.008054531,0.130651812,0.109578568,0.912743608,0.95755917
2810025M15Rik,236.2782172,0.008062413,0.1220263,0.07017406,0.94405512,0.97349122
9330151L19Rik,179.6682738,0.008068885,0.137212347,0.050795217,0.959488702,0.979610414
CT009594.1,1.132325084,0.008089044,0.096558154,0.625237566,0.53181515,NA
Helq,127.4059799,0.008094408,0.128554461,0.066575584,0.946919584,0.97403866
Gm13464,0.970387377,0.008095736,0.100245399,0.214044044,0.830512711,NA
Gjc1,54.74083335,0.008105229,0.161312622,-0.086492108,0.931075229,0.966951402
Gm23966,0.960923422,0.008114305,0.10544422,0.044964688,0.964135455,NA
Lgals9,118.0932145,0.008120245,0.15732933,0.122538015,0.902472941,0.952613916
Gm6939,11.56619747,0.008201547,0.194151372,0.420772308,0.673921355,NA
4930412L05Rik,4.963101732,0.008203036,0.175547416,-0.035113075,0.971989576,NA
Nbas,614.7056963,0.008206922,0.100407239,0.10618285,0.915437277,0.958747729
Gm29123,2.848237053,0.008268812,0.137207265,0.074102302,0.940928983,NA
Gm14419,24.45990352,0.00831367,0.186233304,-0.356502481,0.721464294,0.850311623
Mtrf1,140.6084981,0.008318995,0.159682384,0.041170828,0.967159709,0.983435795
Gm28557,8.188795498,0.008327527,0.185039528,-0.060204863,0.951992473,NA
Tmem273,7.73568465,0.008333319,0.189030664,-0.016995232,0.986440419,NA
Tspan2os,3.782010173,0.008346394,0.162950971,0.034336894,0.972608505,NA
Gm35552,5.328083163,0.008404934,0.17238096,0.012553931,0.989983676,NA
Pdcd6ip,1074.266457,0.008410411,0.118320429,0.10088293,0.919643393,0.961104597
Ttf1,148.3014488,0.008449354,0.125317292,0.071721877,0.942823246,0.973004771
Snord49a,3.163749507,0.00845517,0.155436377,0.088091779,0.92980373,NA
Ethe1,122.1798155,0.008468891,0.135905182,0.093514399,0.925494911,0.964098321
Tnfrsf14,8.934910167,0.008486894,0.181900269,0.196443205,0.844263283,NA
