,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
Spcs3,1.11E-157,0.262294024,0.452,0.216,2.16E-153,1,Spcs3
Nfic,1.04E-153,0.262110901,0.43,0.203,2.03E-149,1,Nfic
Smim10l1,4.18E-117,0.261981172,0.672,0.424,8.16E-113,1,Smim10l1
Ppp2r2b,6.51E-138,0.261734649,0.556,0.304,1.27E-133,1,Ppp2r2b
Fhod3,1.25E-206,0.261546176,0.321,0.11,2.44E-202,1,Fhod3
Nudt3,5.73E-101,0.261530297,0.81,0.619,1.12E-96,1,Nudt3
A830018L16Rik,1.03E-184,0.261003059,0.37,0.147,2.02E-180,1,A830018L16Rik
Syngr1,5.55E-85,0.26085781,0.85,0.704,1.08E-80,1,Syngr1
Bcl11a,1.05E-164,0.260591187,0.464,0.217,2.05E-160,1,Bcl11a
Map1lc3a,1.04E-113,0.260381649,0.962,0.929,2.02E-109,1,Map1lc3a
Sel1l3,1.97E-203,0.259210107,0.361,0.134,3.85E-199,1,Sel1l3
Fhl2,5.53E-203,0.259042784,0.345,0.124,1.08E-198,1,Fhl2
Ppp1r9a,1.11E-120,0.258197924,0.677,0.415,2.17E-116,1,Ppp1r9a
Cxxc5,3.73E-142,0.25816575,0.575,0.317,7.27E-138,1,Cxxc5
Abhd17a,4.52E-101,0.257971822,0.749,0.534,8.82E-97,1,Abhd17a
Fos,2.14E-154,0.25792287,0.318,0.128,4.17E-150,1,Fos
Adgrb1,1.75E-94,0.257919805,0.822,0.641,3.41E-90,1,Adgrb1
Strn4,4.46E-131,0.256970191,0.654,0.386,8.69E-127,1,Strn4
Map7d2,5.20E-123,0.256583955,0.627,0.374,1.01E-118,1,Map7d2
Lrrc4,7.00E-192,0.255836115,0.338,0.125,1.37E-187,1,Lrrc4
Brsk1,6.36E-139,0.255181257,0.564,0.311,1.24E-134,1,Brsk1
Hecw1,5.03E-184,0.254718538,0.376,0.151,9.81E-180,1,Hecw1
Spred2,6.34E-172,0.254599155,0.413,0.18,1.24E-167,1,Spred2
Napa,4.33E-97,0.254378707,0.899,0.811,8.45E-93,1,Napa
Cadps,6.59E-113,0.254249695,0.707,0.452,1.29E-108,1,Cadps
Snap91,6.04E-93,0.254084003,0.824,0.644,1.18E-88,1,Snap91
Cacng2,7.84E-140,0.254045408,0.357,0.161,1.53E-135,1,Cacng2
Mlip,2.20E-217,0.253600547,0.289,0.09,4.29E-213,1,Mlip
Ctxn1,3.45E-88,0.253592698,0.879,0.732,6.72E-84,1,Ctxn1
Rap1gap2,1.40E-144,0.253308247,0.526,0.276,2.73E-140,1,Rap1gap2
Cobl,5.05E-163,0.25307529,0.414,0.185,9.86E-159,1,Cobl
Neurod2,1.74E-194,0.252980973,0.401,0.159,3.39E-190,1,Neurod2
Clstn3,1.69E-112,0.251914918,0.698,0.449,3.29E-108,1,Clstn3
Atp2a2,6.71E-151,0.251897586,0.993,0.959,1.31E-146,1,Atp2a2
Atpif1,2.31E-97,0.251764122,0.981,0.973,4.51E-93,1,Atpif1
Nme7,4.16E-56,0.251126085,0.271,0.154,8.12E-52,1,Nme7
Rnf157,4.40E-128,0.251047083,0.667,0.398,8.58E-124,1,Rnf157
Eloc,1.38E-88,0.250920541,0.784,0.609,2.69E-84,1,Eloc
Adgrb2,2.27E-95,0.250699313,0.778,0.571,4.43E-91,1,Adgrb2
Slc6a17,9.13E-112,0.250283011,0.708,0.451,1.78E-107,1,Slc6a17
Camta2,2.55E-116,0.250048111,0.682,0.422,4.98E-112,1,Camta2
Prickle1,6.86E-169,0.249681256,0.403,0.174,1.34E-164,1,Prickle1
Trim9,9.41E-113,0.249661346,0.726,0.468,1.84E-108,1,Trim9
Pi4ka,2.27E-101,0.249517447,0.718,0.49,4.43E-97,1,Pi4ka
Ndufa4,2.58E-108,0.249505254,1,0.998,5.03E-104,1,Ndufa4
Slc1a2,1.08E-125,0.248892247,0.999,0.982,2.10E-121,1,Slc1a2
Atxn7l3,7.68E-117,0.248739865,0.626,0.381,1.50E-112,1,Atxn7l3
Pcsk2,4.27E-82,0.248594233,0.824,0.669,8.32E-78,1,Pcsk2
Ttl,1.44E-167,0.248510342,0.381,0.162,2.81E-163,1,Ttl
Cdk17,7.91E-129,0.248355174,0.595,0.335,1.54E-124,1,Cdk17
Foxp1,8.15E-166,0.24830409,0.377,0.158,1.59E-161,1,Foxp1
Aifm3,4.21E-149,0.24783759,0.417,0.194,8.22E-145,1,Aifm3
Shank1,7.03E-117,0.247836185,0.566,0.327,1.37E-112,1,Shank1
Dusp6,4.70E-151,0.247542808,0.356,0.154,9.18E-147,1,Dusp6
Ttc3,7.45E-105,0.247271627,0.982,0.938,1.45E-100,1,Ttc3
Kcnv1,2.47E-177,0.247248619,0.329,0.124,4.81E-173,1,Kcnv1
Epdr1,1.45E-111,0.246610852,0.657,0.41,2.84E-107,1,Epdr1
Ociad2,3.39E-116,0.246466187,0.582,0.341,6.61E-112,1,Ociad2
Kcnj9,1.53E-146,0.245810381,0.477,0.237,2.99E-142,1,Kcnj9
Fbxo31,4.65E-143,0.24559885,0.54,0.286,9.07E-139,1,Fbxo31
Ank3,2.04E-90,0.245514611,0.733,0.524,3.98E-86,1,Ank3
3-Sep,3.13E-93,0.245349681,0.797,0.597,6.10E-89,1,3-Sep
Gtdc1,3.02E-173,0.244754923,0.322,0.123,5.89E-169,1,Gtdc1
Arl6ip5,1.20E-110,0.244448938,0.569,0.339,2.34E-106,1,Arl6ip5
Pamr1,7.31E-199,0.244258009,0.269,0.084,1.43E-194,1,Pamr1
Bnip3,8.55E-114,0.243433731,0.661,0.41,1.67E-109,1,Bnip3
Epb41l1,4.92E-100,0.242779278,0.723,0.489,9.60E-96,1,Epb41l1
Syp,1.07E-84,0.242357259,0.943,0.889,2.09E-80,1,Syp
Zmiz2,7.24E-105,0.242199472,0.73,0.49,1.41E-100,1,Zmiz2
Rgs7bp,3.69E-103,0.242045583,0.692,0.438,7.19E-99,1,Rgs7bp
Wsb2,8.57E-80,0.24203183,0.764,0.592,1.67E-75,1,Wsb2
Scn2a,4.30E-113,0.241993826,0.606,0.362,8.40E-109,1,Scn2a
Stx1b,1.33E-84,0.241367404,0.836,0.681,2.60E-80,1,Stx1b
Napb,4.44E-79,0.240748939,0.809,0.642,8.66E-75,1,Napb
Dock3,5.27E-125,0.240702399,0.578,0.329,1.03E-120,1,Dock3
Ppm1l,1.77E-148,0.240523252,0.427,0.2,3.45E-144,1,Ppm1l
Lpgat1,6.97E-117,0.240071125,0.591,0.35,1.36E-112,1,Lpgat1
Mras,1.01E-127,0.239867571,0.516,0.281,1.98E-123,1,Mras
Snph,6.38E-109,0.23985387,0.657,0.412,1.24E-104,1,Snph
Grk2,1.20E-115,0.239646584,0.645,0.393,2.35E-111,1,Grk2
Zdhhc8,9.70E-140,0.239601673,0.471,0.238,1.89E-135,1,Zdhhc8
Synpo,2.95E-133,0.239545688,0.434,0.215,5.76E-129,1,Synpo
St8sia5,2.13E-174,0.239305471,0.368,0.149,4.15E-170,1,St8sia5
Chrm1,3.50E-129,0.238615508,0.507,0.268,6.83E-125,1,Chrm1
Srgap3,1.74E-121,0.238259389,0.523,0.29,3.40E-117,1,Srgap3
Purb,6.63E-80,0.238014385,0.842,0.716,1.29E-75,1,Purb
Arl1,2.46E-96,0.237725287,0.694,0.468,4.80E-92,1,Arl1
Acap3,1.36E-131,0.237034677,0.517,0.277,2.66E-127,1,Acap3
Tacc1,1.03E-112,0.236893955,0.533,0.309,2.01E-108,1,Tacc1
Trim32,3.04E-91,0.236591436,0.721,0.497,5.94E-87,1,Trim32
Pop5,1.14E-99,0.236554865,0.651,0.418,2.23E-95,1,Pop5
Sirpa,3.54E-89,0.236335114,0.816,0.618,6.91E-85,1,Sirpa
Arhgap26,2.31E-137,0.236292377,0.389,0.182,4.50E-133,1,Arhgap26
Atrnl1,3.18E-137,0.236106775,0.464,0.233,6.21E-133,1,Atrnl1
Pten,1.55E-120,0.235902167,0.545,0.308,3.03E-116,1,Pten
Prkca,2.26E-123,0.235262937,0.458,0.239,4.41E-119,1,Prkca
Rap1gds1,4.12E-81,0.234898726,0.816,0.659,8.03E-77,1,Rap1gds1
Gria3,8.00E-101,0.234590057,0.571,0.347,1.56E-96,1,Gria3
Psd,1.28E-79,0.233437703,0.811,0.614,2.50E-75,1,Psd
Cadm2,3.89E-96,0.233388559,0.72,0.487,7.58E-92,1,Cadm2
Pak7,8.19E-189,0.233368072,0.298,0.103,1.60E-184,1,Pak7
Elmod1,2.56E-100,0.233316003,0.771,0.536,5.00E-96,1,Elmod1
Ap3m2,7.09E-124,0.232520419,0.501,0.272,1.38E-119,1,Ap3m2
Ldha,8.85E-74,0.232445748,0.885,0.808,1.73E-69,1,Ldha
Tanc2,1.78E-117,0.232142512,0.513,0.287,3.47E-113,1,Tanc2
Uqcc2,7.91E-81,0.231537153,0.95,0.935,1.54E-76,1,Uqcc2
Ppp3cb,4.71E-87,0.231444705,0.888,0.766,9.19E-83,1,Ppp3cb
Arpc3,1.25E-93,0.231152184,0.708,0.482,2.44E-89,1,Arpc3
Bzw1,8.83E-118,0.23105665,0.608,0.359,1.72E-113,1,Bzw1
Jph3,2.61E-114,0.230577342,0.571,0.335,5.10E-110,1,Jph3
Asns,9.53E-108,0.230484264,0.574,0.344,1.86E-103,1,Asns
Ptprd,2.05E-118,0.230307378,0.552,0.313,4.01E-114,1,Ptprd
Syne1,9.26E-134,0.229627476,0.502,0.261,1.81E-129,1,Syne1
Dexi,2.27E-128,0.229257413,0.447,0.229,4.43E-124,1,Dexi
Pfkp,1.63E-76,0.228506683,0.766,0.581,3.18E-72,1,Pfkp
Pacsin1,7.71E-89,0.228408447,0.733,0.514,1.50E-84,1,Pacsin1
Nceh1,1.69E-108,0.228258717,0.546,0.321,3.31E-104,1,Nceh1
Pcmtd1,1.78E-125,0.227883046,0.463,0.243,3.47E-121,1,Pcmtd1
Usp33,2.17E-110,0.227854971,0.526,0.303,4.23E-106,1,Usp33
Ddit4l,9.96E-196,0.227729267,0.216,0.059,1.94E-191,1,Ddit4l
Pitpna,6.23E-77,0.227604956,0.823,0.685,1.22E-72,1,Pitpna
Wasf1,4.84E-97,0.227517876,0.723,0.477,9.44E-93,1,Wasf1
Cntnap1,4.98E-118,0.22748073,0.531,0.297,9.72E-114,1,Cntnap1
Cux1,1.62E-112,0.227280122,0.402,0.208,3.15E-108,1,Cux1
Kctd1,3.66E-121,0.227270563,0.402,0.2,7.14E-117,1,Kctd1
Gas7,1.89E-111,0.226982756,0.555,0.318,3.68E-107,1,Gas7
Fezf2,1.55E-196,0.226520529,0.227,0.063,3.02E-192,1,Fezf2
Tusc3,1.89E-95,0.226212905,0.695,0.448,3.68E-91,1,Tusc3
Mmd,6.89E-96,0.225978006,0.731,0.489,1.34E-91,1,Mmd
Ilrun,4.86E-118,0.225867037,0.577,0.336,9.48E-114,1,Ilrun
Gnai1,6.71E-103,0.225757877,0.57,0.344,1.31E-98,1,Gnai1
Pcmt1,4.59E-91,0.225130575,0.736,0.509,8.95E-87,1,Pcmt1
Cbln4,6.20E-161,0.224652785,0.24,0.079,1.21E-156,1,Cbln4
Dpy19l1,3.20E-128,0.224610742,0.47,0.242,6.23E-124,1,Dpy19l1
Habp4,2.03E-94,0.224083582,0.701,0.466,3.96E-90,1,Habp4
Ryr2,5.76E-139,0.223949881,0.378,0.172,1.12E-134,1,Ryr2
Garnl3,2.70E-144,0.223853828,0.309,0.126,5.26E-140,1,Garnl3
Map1a,1.55E-72,0.223682417,0.897,0.818,3.03E-68,1,Map1a
Tspan17,2.74E-137,0.223481003,0.383,0.177,5.34E-133,1,Tspan17
Stard10,2.32E-124,0.223181848,0.512,0.278,4.52E-120,1,Stard10
Slc2a13,1.01E-117,0.223127066,0.451,0.238,1.96E-113,1,Slc2a13
Zdhhc2,1.87E-134,0.223122057,0.343,0.152,3.65E-130,1,Zdhhc2
App,3.18E-111,0.222265452,0.997,0.993,6.20E-107,1,App
Atp6v1h,1.66E-81,0.222107075,0.69,0.478,3.24E-77,1,Atp6v1h
Cox7b,1.01E-78,0.221447183,0.991,0.982,1.97E-74,1,Cox7b
Map1lc3b,6.80E-74,0.221342904,0.873,0.782,1.33E-69,1,Map1lc3b
Fam168b,5.52E-101,0.221272208,0.668,0.424,1.08E-96,1,Fam168b
Tmem198,7.18E-135,0.221071809,0.371,0.17,1.40E-130,1,Tmem198
Abcd2,8.63E-153,0.220758343,0.299,0.116,1.68E-148,1,Abcd2
Rbm3,1.28E-81,0.220713387,0.687,0.479,2.49E-77,1,Rbm3
Zfand5,6.05E-84,0.220381139,0.717,0.501,1.18E-79,1,Zfand5
Mir124a-1hg,5.37E-117,0.220267179,0.449,0.237,1.05E-112,1,Mir124a-1hg
Plekho1,9.12E-167,0.220170128,0.284,0.102,1.78E-162,1,Plekho1
Dnajb6,7.59E-83,0.220166511,0.77,0.565,1.48E-78,1,Dnajb6
Atp6v1a,7.82E-70,0.219604181,0.862,0.77,1.53E-65,1,Atp6v1a
Rad23b,6.22E-95,0.219553604,0.633,0.403,1.21E-90,1,Rad23b
Cab39,2.65E-102,0.219240752,0.611,0.375,5.17E-98,1,Cab39
Dpp10,1.40E-100,0.219182722,0.548,0.324,2.74E-96,1,Dpp10
Cacna1i,1.83E-163,0.219169435,0.296,0.11,3.58E-159,1,Cacna1i
H2afz,3.09E-69,0.219033173,0.896,0.855,6.02E-65,1,H2afz
Luzp1,1.70E-138,0.219027817,0.375,0.171,3.32E-134,1,Luzp1
Gm10419,1.45E-122,0.218837557,0.444,0.229,2.84E-118,1,Gm10419
Ank,2.30E-103,0.218117232,0.649,0.406,4.48E-99,1,Ank
Pja2,9.00E-76,0.217760484,0.915,0.85,1.76E-71,1,Pja2
Arnt2,8.66E-111,0.217566801,0.59,0.35,1.69E-106,1,Arnt2
Idh3a,5.17E-72,0.217500167,0.755,0.58,1.01E-67,1,Idh3a
Agtpbp1,2.32E-108,0.217413364,0.584,0.346,4.53E-104,1,Agtpbp1
Gucy1b1,6.38E-93,0.217310726,0.573,0.353,1.25E-88,1,Gucy1b1
Mrtfb,5.30E-97,0.217258184,0.595,0.363,1.03E-92,1,Mrtfb
Lysmd2,2.31E-99,0.217027335,0.558,0.337,4.50E-95,1,Lysmd2
Dlg1,9.61E-114,0.21671729,0.487,0.266,1.87E-109,1,Dlg1
Snn,1.32E-85,0.215921336,0.636,0.416,2.58E-81,1,Snn
Iqsec1,2.83E-105,0.215820695,0.633,0.39,5.51E-101,1,Iqsec1
Ncald,1.15E-46,0.215362308,0.797,0.711,2.24E-42,1,Ncald
Rnf208,1.50E-79,0.215328261,0.737,0.529,2.93E-75,1,Rnf208
Tmem215,2.78E-228,0.215274755,0.199,0.045,5.43E-224,1,Tmem215
Arhgap15,5.60E-199,0.21490408,0.221,0.06,1.09E-194,1,Arhgap15
Nsf,2.49E-90,0.214238794,0.974,0.927,4.85E-86,1,Nsf
Vmp1,4.60E-97,0.214139897,0.627,0.396,8.98E-93,1,Vmp1
Tusc2,5.91E-100,0.213605384,0.566,0.344,1.15E-95,1,Tusc2
Map3k10,7.37E-117,0.213383433,0.41,0.208,1.44E-112,1,Map3k10
Pde8b,2.51E-120,0.213369835,0.368,0.176,4.90E-116,1,Pde8b
Gnl1,6.79E-100,0.212894085,0.627,0.391,1.32E-95,1,Gnl1
Arhgdig,6.31E-90,0.212522884,0.658,0.427,1.23E-85,1,Arhgdig
B3gat3,1.57E-87,0.212461573,0.682,0.452,3.06E-83,1,B3gat3
Spag9,1.25E-69,0.21242774,0.708,0.529,2.43E-65,1,Spag9
Cadm3,1.02E-88,0.212400541,0.619,0.395,2.00E-84,1,Cadm3
Elavl4,4.94E-119,0.212263065,0.464,0.243,9.63E-115,1,Elavl4
Sidt1,6.25E-156,0.212025593,0.275,0.101,1.22E-151,1,Sidt1
Extl3,2.50E-105,0.211497813,0.456,0.251,4.88E-101,1,Extl3
Zbtb7a,6.06E-89,0.211359566,0.363,0.196,1.18E-84,1,Zbtb7a
Sorbs2,1.08E-111,0.2104818,0.451,0.241,2.11E-107,1,Sorbs2
Adam23,1.74E-104,0.210286475,0.454,0.25,3.40E-100,1,Adam23
Fbxl16,3.18E-87,0.21003204,0.915,0.803,6.21E-83,1,Fbxl16
Svop,1.51E-88,0.209976188,0.579,0.366,2.95E-84,1,Svop
Magi2,5.91E-123,0.209075351,0.387,0.188,1.15E-118,1,Magi2
Cckbr,2.63E-164,0.208322823,0.28,0.1,5.13E-160,1,Cckbr
Nptxr,5.20E-84,0.207693232,0.817,0.668,1.01E-79,1,Nptxr
Rnf11,1.62E-64,0.207623898,0.821,0.682,3.15E-60,1,Rnf11
Chd5,3.04E-109,0.207131825,0.486,0.269,5.94E-105,1,Chd5
Trak1,2.50E-94,0.207092254,0.536,0.323,4.88E-90,1,Trak1
Slc30a4,9.03E-141,0.206852437,0.313,0.129,1.76E-136,1,Slc30a4
Prmt8,3.12E-114,0.206351171,0.418,0.215,6.08E-110,1,Prmt8
Ppfia3,3.42E-103,0.205775067,0.518,0.298,6.68E-99,1,Ppfia3
Lin7b,1.25E-100,0.20573214,0.542,0.318,2.45E-96,1,Lin7b
Snhg11,1.95E-61,0.205640459,0.963,0.92,3.80E-57,1,Snhg11
Pcnx2,1.67E-121,0.205357226,0.362,0.171,3.25E-117,1,Pcnx2
Madd,3.75E-91,0.205044093,0.589,0.368,7.32E-87,1,Madd
Git1,6.39E-68,0.205004672,0.748,0.566,1.25E-63,1,Git1
Rian,1.22E-85,0.204820494,0.588,0.372,2.38E-81,1,Rian
Syndig1,3.58E-118,0.204790823,0.336,0.155,6.99E-114,1,Syndig1
Tspyl4,5.99E-61,0.20427114,0.862,0.774,1.17E-56,1,Tspyl4
S100a10,1.91E-104,0.203652778,0.434,0.233,3.73E-100,1,S100a10
Syt4,4.46E-74,0.203404268,0.716,0.509,8.70E-70,1,Syt4
Ptn,1.30E-42,0.203319367,0.815,0.749,2.54E-38,1,Ptn
Mef2d,9.49E-91,0.203180028,0.547,0.335,1.85E-86,1,Mef2d
Cox8a,1.75E-83,0.20308644,1,1,3.41E-79,1,Cox8a
Abhd8,5.04E-57,0.203048961,0.784,0.656,9.83E-53,1,Abhd8
Cpne9,2.33E-117,0.202645846,0.377,0.182,4.54E-113,1,Cpne9
Napg,1.05E-85,0.20262077,0.568,0.358,2.05E-81,1,Napg
Syt16,2.22E-107,0.202354369,0.36,0.179,4.33E-103,1,Syt16
Clstn2,2.84E-115,0.202229241,0.421,0.215,5.55E-111,1,Clstn2
Ola1,1.03E-92,0.202132048,0.569,0.35,2.01E-88,1,Ola1
Ywhag,2.03E-79,0.202061165,0.993,0.957,3.96E-75,1,Ywhag
Cox6c,1.91E-92,0.201877201,1,1,3.73E-88,1,Cox6c
Ppm1a,2.20E-66,0.20183456,0.748,0.569,4.30E-62,1,Ppm1a
Matk,1.81E-88,0.20178673,0.607,0.381,3.54E-84,1,Matk
Hmgcs1,1.18E-83,0.201361464,0.688,0.456,2.31E-79,1,Hmgcs1
Isca1,3.98E-89,0.200802071,0.493,0.294,7.76E-85,1,Isca1
Ttc7b,4.92E-93,0.200759811,0.561,0.342,9.59E-89,1,Ttc7b
Gde1,1.53E-56,0.20068861,0.834,0.721,2.99E-52,1,Gde1
Tafa2,7.77E-102,0.200541432,0.33,0.161,1.52E-97,1,Tafa2
Sptan1,1.54E-64,0.200361656,0.898,0.838,3.00E-60,1,Sptan1
Atp5f1,9.46E-69,0.200359397,0.954,0.938,1.85E-64,1,Atp5f1
Vopp1,2.59E-110,0.200356678,0.386,0.195,5.04E-106,1,Vopp1
Plcl2,1.05E-122,0.200268003,0.334,0.152,2.05E-118,1,Plcl2
Pin1,3.72E-72,0.200264013,0.714,0.518,7.25E-68,1,Pin1
9130024F11Rik,5.28E-226,0.199662503,0.203,0.047,1.03E-221,1,9130024F11Rik
Iqsec2,2.15E-109,0.199345112,0.443,0.235,4.19E-105,1,Iqsec2
Lrrc49,3.57E-96,0.199166022,0.39,0.208,6.96E-92,1,Lrrc49
Laptm4b,5.59E-91,0.199039006,0.535,0.323,1.09E-86,1,Laptm4b
Hnrnph2,1.05E-88,0.198899485,0.573,0.356,2.04E-84,1,Hnrnph2
Ankrd33b,9.40E-151,0.198895302,0.244,0.084,1.83E-146,1,Ankrd33b
Gm16286,7.95E-86,0.198756987,0.565,0.356,1.55E-81,1,Gm16286
Camkk1,9.64E-88,0.197960864,0.496,0.296,1.88E-83,1,Camkk1
Plec,5.04E-109,0.197680816,0.471,0.257,9.82E-105,1,Plec
Gabarapl1,3.69E-75,0.197601875,0.948,0.925,7.21E-71,1,Gabarapl1
Cort,9.93E-91,0.197173041,0.194,0.077,1.94E-86,1,Cort
Cry2,2.05E-102,0.197063247,0.498,0.282,4.00E-98,1,Cry2
Atl1,4.88E-97,0.197017939,0.567,0.34,9.52E-93,1,Atl1
Spock1,2.07E-77,0.196859744,0.716,0.494,4.04E-73,1,Spock1
Atcay,3.36E-92,0.196787187,0.51,0.304,6.55E-88,1,Atcay
Camk2n2,1.06E-48,0.196765873,0.815,0.719,2.08E-44,1,Camk2n2
Rassf3,6.12E-139,0.196625522,0.252,0.093,1.19E-134,1,Rassf3
Rtn2,4.77E-102,0.196507449,0.465,0.26,9.31E-98,1,Rtn2
Lasp1,8.34E-101,0.196338327,0.461,0.257,1.63E-96,1,Lasp1
Frmd6,3.26E-163,0.196251801,0.232,0.074,6.37E-159,1,Frmd6
Ptk2,1.99E-99,0.196067753,0.425,0.231,3.88E-95,1,Ptk2
Slc20a1,2.56E-93,0.196034242,0.466,0.268,4.99E-89,1,Slc20a1
Celsr2,5.76E-90,0.195916069,0.544,0.332,1.12E-85,1,Celsr2
Prkce,1.39E-69,0.195732197,0.702,0.497,2.70E-65,1,Prkce
Dnajc6,4.22E-68,0.195599417,0.685,0.482,8.23E-64,1,Dnajc6
Ppp2r5c,2.61E-66,0.195581051,0.722,0.537,5.09E-62,1,Ppp2r5c
Dab2ip,1.04E-112,0.195503991,0.383,0.191,2.03E-108,1,Dab2ip
Rnf126,4.97E-90,0.195239552,0.501,0.299,9.69E-86,1,Rnf126
Miat,2.54E-99,0.195217189,0.429,0.233,4.96E-95,1,Miat
Rundc3a,5.15E-61,0.195079443,0.818,0.672,1.01E-56,1,Rundc3a
Pnkd,3.11E-69,0.19492292,0.697,0.502,6.06E-65,1,Pnkd
Sowahb,3.59E-199,0.194398729,0.201,0.051,7.01E-195,1,Sowahb
C1qtnf4,1.74E-49,0.194022165,0.877,0.822,3.39E-45,1,C1qtnf4
Pnpla8,7.67E-94,0.193507896,0.496,0.291,1.50E-89,1,Pnpla8
Kcnmb4,7.44E-94,0.193204886,0.444,0.249,1.45E-89,1,Kcnmb4
Fam234b,8.91E-94,0.193071279,0.568,0.345,1.74E-89,1,Fam234b
Rasgrp1,1.01E-68,0.192986289,0.87,0.723,1.97E-64,1,Rasgrp1
Asb13,1.19E-111,0.19276885,0.38,0.189,2.33E-107,1,Asb13
Coro2b,1.02E-96,0.192766012,0.548,0.325,2.00E-92,1,Coro2b
Tyro3,6.11E-106,0.192725937,0.479,0.263,1.19E-101,1,Tyro3
Dlgap4,6.38E-72,0.192662004,0.723,0.517,1.25E-67,1,Dlgap4
Pgbd5,4.38E-90,0.192563845,0.532,0.318,8.55E-86,1,Pgbd5
Azin1,6.75E-86,0.192513114,0.544,0.334,1.32E-81,1,Azin1
Dnaja2,5.61E-61,0.192414865,0.773,0.614,1.09E-56,1,Dnaja2
Mpc1,4.08E-46,0.192185571,0.839,0.799,7.96E-42,1,Mpc1
Gars,3.27E-93,0.192043473,0.57,0.348,6.37E-89,1,Gars
Mir9-3hg,1.24E-118,0.191979016,0.302,0.132,2.42E-114,1,Mir9-3hg
Tmem121b,2.41E-137,0.191945482,0.266,0.102,4.70E-133,1,Tmem121b
Kcnh1,4.41E-153,0.191788028,0.238,0.08,8.60E-149,1,Kcnh1
Nr1d2,9.96E-92,0.191325189,0.5,0.295,1.94E-87,1,Nr1d2
Ndel1,8.23E-91,0.191131984,0.474,0.276,1.61E-86,1,Ndel1
Stau2,2.51E-90,0.191115496,0.51,0.305,4.89E-86,1,Stau2
Pik3r2,2.13E-90,0.190870987,0.483,0.284,4.15E-86,1,Pik3r2
Thy1,1.00E-73,0.190820394,0.979,0.948,1.96E-69,1,Thy1
Armcx1,1.18E-100,0.190782267,0.463,0.257,2.31E-96,1,Armcx1
Uchl5,3.42E-99,0.190664049,0.401,0.214,6.67E-95,1,Uchl5
Fbxo9,3.51E-84,0.190558621,0.56,0.349,6.85E-80,1,Fbxo9
Ccni,2.18E-83,0.190538681,0.59,0.378,4.25E-79,1,Ccni
Slitrk1,1.46E-102,0.190514357,0.36,0.181,2.85E-98,1,Slitrk1
Epn1,3.68E-58,0.190367516,0.852,0.748,7.17E-54,1,Epn1
Gng3,4.24E-65,0.190193741,0.941,0.881,8.28E-61,1,Gng3
Per1,1.13E-91,0.19015196,0.377,0.203,2.21E-87,1,Per1
Pou3f3,1.92E-99,0.189889719,0.429,0.232,3.74E-95,1,Pou3f3
Nt5c3,4.58E-96,0.189710831,0.387,0.206,8.93E-92,1,Nt5c3
Gpr26,3.61E-113,0.189619764,0.295,0.131,7.05E-109,1,Gpr26
Gsk3a,4.60E-76,0.189292401,0.681,0.459,8.97E-72,1,Gsk3a
Smarcd1,1.70E-89,0.189264262,0.507,0.3,3.32E-85,1,Smarcd1
Prkcz,1.68E-76,0.189071053,0.655,0.44,3.28E-72,1,Prkcz
Cspg5,8.75E-59,0.18906813,0.791,0.632,1.71E-54,1,Cspg5
B4galnt1,1.60E-91,0.188616047,0.49,0.285,3.11E-87,1,B4galnt1
Pdzrn3,5.00E-171,0.188567183,0.202,0.057,9.76E-167,1,Pdzrn3
Kifap3,5.56E-56,0.188374385,0.792,0.652,1.08E-51,1,Kifap3
Pde4a,4.53E-98,0.188172862,0.422,0.229,8.84E-94,1,Pde4a
Fam57b,1.68E-111,0.187976631,0.372,0.182,3.28E-107,1,Fam57b
Egr4,1.45E-95,0.187365916,0.3,0.144,2.84E-91,1,Egr4
Csnk1e,5.75E-100,0.187137959,0.374,0.193,1.12E-95,1,Csnk1e
Llph,1.07E-89,0.186992543,0.471,0.275,2.09E-85,1,Llph
Mapk14,6.36E-91,0.18681728,0.41,0.228,1.24E-86,1,Mapk14
Prkacb,2.36E-57,0.186660483,0.877,0.776,4.61E-53,1,Prkacb
Tpi1,2.72E-74,0.186322813,0.994,0.977,5.30E-70,1,Tpi1
Ctnnd2,1.60E-75,0.186252002,0.577,0.376,3.12E-71,1,Ctnnd2
Mkrn1,3.02E-76,0.186142728,0.577,0.375,5.90E-72,1,Mkrn1
Micu3,6.13E-81,0.186129382,0.475,0.286,1.20E-76,1,Micu3
Mib1,1.16E-90,0.185971374,0.536,0.323,2.27E-86,1,Mib1
Tsnax,1.64E-73,0.185868931,0.567,0.368,3.20E-69,1,Tsnax
Sun1,6.50E-101,0.185864421,0.322,0.156,1.27E-96,1,Sun1
D1Ertd622e,1.08E-112,0.185776354,0.368,0.18,2.11E-108,1,D1Ertd622e
Myl12b,9.80E-63,0.185739713,0.926,0.877,1.91E-58,1,Myl12b
Ube2e1,9.53E-81,0.18563057,0.604,0.39,1.86E-76,1,Ube2e1
11-Sep,1.31E-91,0.185625623,0.401,0.219,2.55E-87,1,11-Sep
Phlda1,4.47E-109,0.185431781,0.283,0.125,8.72E-105,1,Phlda1
Chchd6,2.69E-78,0.185277029,0.594,0.385,5.25E-74,1,Chchd6
Polr2c,1.21E-85,0.185262784,0.502,0.304,2.37E-81,1,Polr2c
Ssu72,2.39E-68,0.185193666,0.685,0.479,4.67E-64,1,Ssu72
